date,value
2022-01-12,29491.473409258055
2022-01-13,29099.174588084486
2022-01-14,28365.976501301535
2022-01-18,27718.876994129903
2022-01-19,27736.237600242235
2022-01-20,27346.05923671535
2022-01-21,27324.98440310856
2022-01-24,27719.805566708157
2022-01-25,27212.998420638112
2022-01-26,27389.24352347607
2022-01-27,27261.130691259023
2022-01-28,27937.913369379363
2022-01-31,28507.511179915775
2022-02-01,28574.043140414902
2022-02-02,29281.41657831403
2022-02-03,29188.72231183131
2022-02-04,28977.52027188479
2022-02-07,28757.346777909253
2022-02-08,28992.769794054053
2022-02-09,29445.89077686521
2022-02-10,28746.574444539187
2022-02-11,28281.211372269485
2022-02-14,28141.69461900575
2022-02-15,28468.11285460388
2022-02-16,28341.106767083285
2022-02-17,28397.503946184843
2022-02-18,28271.68840036703
2022-02-22,27521.231955630785
2022-02-23,27116.499537285374
2022-02-24,27655.30014517792
2022-02-25,28311.072436512288
2022-02-28,28307.490104898785
2022-03-01,28501.472071865137
2022-03-02,28831.189046818825
2022-03-03,29057.429724858164
2022-03-04,28779.5385030719
2022-03-07,28838.05039958189
2022-03-08,28514.822197197085
2022-03-09,28805.267349666596
2022-03-10,29036.270930363065
2022-03-11,28957.416578885426
2022-03-14,28712.14842095485
2022-03-15,28199.57334198625
2022-03-16,28151.79451019055
2022-03-17,28769.925745823013
2022-03-18,28956.9625906117
2022-03-21,29429.847820442184
2022-03-22,29324.82543285736
2022-03-23,29517.23445218146
2022-03-24,29681.84832860839
2022-03-25,30163.5827308095
2022-03-28,29732.591689733163
2022-03-29,29418.29768368643
2022-03-30,29653.290277454667
2022-03-31,29272.686475572526
2022-04-01,29453.82163856941
2022-04-04,29413.018367696946
2022-04-05,29282.925174056567
2022-04-06,29719.701625378595
2022-04-07,30326.53609484816
2022-04-08,30842.90742587319
2022-04-11,29864.45762484289
2022-04-12,30095.44840232948
2022-04-13,29871.86064620157
2022-04-14,30151.91423310643
2022-04-18,30267.509992178704
2022-04-19,29795.158778081026
2022-04-20,29939.531587392237
2022-04-21,29190.782963174293
2022-04-22,28515.840107059143
2022-04-25,28067.609816735872
2022-04-26,27963.6793928296
2022-04-27,28138.329725350537
2022-04-28,28759.9731986003
2022-04-29,27621.863907115396
2022-05-02,27953.294961581752
2022-05-03,28461.982684772916
2022-05-04,29288.713287627364
2022-05-05,29162.214973098624
2022-05-06,29843.033050238737
2022-05-09,28191.017446046753
2022-05-10,28433.055747832877
2022-05-11,28674.73618553578
2022-05-12,28981.937744033985
2022-05-13,29378.06900390343
2022-05-16,30094.25774603601
2022-05-17,30221.267675161376
2022-05-18,29556.82097722067
2022-05-19,29422.954819717088
2022-05-20,29477.914140069894
2022-05-23,29835.15255605497
2022-05-24,30006.1790486635
2022-05-25,30515.143234960426
2022-05-26,30635.93539872756
2022-05-27,30820.57130277074
2022-05-31,30226.979623706688
2022-06-01,30475.064704645592
2022-06-02,30449.552178013626
2022-06-03,30793.999175144752
2022-06-06,30646.679729216106
2022-06-07,31404.61460766501
2022-06-08,31662.334862407228
2022-06-09,30961.487831789338
2022-06-10,30439.291884496368
2022-06-13,29052.507838039895
2022-06-14,29102.570553587193
2022-06-15,28679.55234509067
2022-06-16,27450.12360272019
2022-06-17,25812.679175941237
2022-06-21,27333.835176242825
2022-06-22,26154.195279184012
2022-06-23,25255.41709151699
2022-06-24,25790.655180710324
2022-06-27,26396.76583410053
2022-06-28,27102.27737913476
2022-06-29,26155.953311907553
2022-06-30,25501.438569418726
2022-07-01,26002.71812391693
2022-07-05,25079.43716620304
2022-07-06,24652.423102134013
2022-07-07,25409.165755671995
2022-07-08,25425.13707929962
2022-07-11,25264.972270873724
2022-07-12,24876.08095731182
2022-07-13,24914.69729603753
2022-07-14,24439.167347951676
2022-07-15,24832.951767273047
2022-07-18,25299.893951690246
2022-07-19,26021.152611347843
2022-07-20,26360.991642856057
2022-07-21,25943.914458678628
2022-07-22,25738.936496426395
2022-07-25,26619.469317850893
2022-07-26,26479.539175346905
2022-07-27,27029.450212204843
2022-07-28,27319.162272453665
2022-07-29,28706.956829988554
2022-08-01,28007.690342020065
