date,value
2021-12-16,31982.259063671125
2021-12-17,31541.309098327572
2021-12-20,31608.833502849113
2021-12-21,31491.844822209736
2021-12-22,31777.875029276674
2021-12-23,31827.26673814254
2021-12-27,32543.84247928055
2021-12-28,32629.973292501738
2021-12-29,32864.607194788885
2021-12-30,32691.36248014086
2021-12-31,32944.993128262606
2022-01-03,32749.9823853287
2022-01-04,32680.416405207143
2022-01-05,31948.18263120487
2022-01-06,31904.389640038444
2022-01-07,31087.36309475237
2022-01-10,30246.944528744734
2022-01-11,30366.21649987822
2022-01-12,30574.94603461207
2022-01-13,30160.026155225092
2022-01-14,29307.187671822598
2022-01-18,28600.05630958378
2022-01-19,28560.740800022566
2022-01-20,28078.65642887039
2022-01-21,28033.986310001997
2022-01-24,28580.26959393276
2022-01-25,28019.39741313871
2022-01-26,28218.84494805148
2022-01-27,28129.67491189899
2022-01-28,28795.709922055794
2022-01-31,29349.73658414061
2022-02-01,29480.610341140487
2022-02-02,30178.53003013132
2022-02-03,30028.993863071482
2022-02-04,29819.951135408704
2022-02-07,29600.73412963357
2022-02-08,29884.056142089838
2022-02-09,30302.437029591096
2022-02-10,29627.29052268718
2022-02-11,29150.722735049436
2022-02-14,29033.91963534995
2022-02-15,29373.614335348862
2022-02-16,29239.183180651005
2022-02-17,29296.380374112014
2022-02-18,29171.682517082183
2022-02-22,28176.043069069863
2022-02-23,27730.540459005937
2022-02-24,28274.61298354
2022-02-25,28887.790924638794
2022-02-28,28917.29897961252
2022-03-01,29149.48833025573
2022-03-02,29510.223764401675
2022-03-03,29686.690503471233
2022-03-04,29385.177444449975
2022-03-07,29462.23935477917
2022-03-08,29117.13357687708
2022-03-09,29376.731521573536
2022-03-10,29607.472760466917
2022-03-11,29520.283146435577
2022-03-14,29056.044013735427
2022-03-15,28199.482851509747
2022-03-16,28129.809334944817
2022-03-17,28777.57615537954
2022-03-18,28985.402259890234
2022-03-21,29536.758715155418
2022-03-22,29408.964675293995
2022-03-23,29722.721631014472
2022-03-24,29841.327236255747
2022-03-25,30395.59282412428
2022-03-28,29829.038050152252
2022-03-29,29428.2935923432
2022-03-30,29649.934640586544
2022-03-31,29243.868164491592
2022-04-01,29447.54871934528
2022-04-04,29435.069163105043
2022-04-05,29204.993469108675
2022-04-06,29499.368082525336
2022-04-07,30050.54574727716
2022-04-08,30616.578423841336
2022-04-11,29638.305150848333
2022-04-12,30055.535260981254
2022-04-13,30119.518444052657
2022-04-14,30302.664749511197
2022-04-18,30591.270245172618
2022-04-19,30143.582426947494
2022-04-20,30305.858092053357
2022-04-21,29260.15333713786
2022-04-22,28579.646153617017
2022-04-25,27958.148155223884
2022-04-26,27830.684600043303
2022-04-27,27970.682328232684
2022-04-28,28818.80818720641
2022-04-29,27832.716709044467
2022-05-02,28213.098803569683
2022-05-03,28766.313644085458
2022-05-04,29707.981487277295
2022-05-05,29519.22273734392
2022-05-06,30339.993641088404
2022-05-09,28353.589842577876
2022-05-10,28605.975129640512
2022-05-11,28921.687131884726
2022-05-12,29198.99752447252
2022-05-13,29733.43932989282
2022-05-16,30546.34824455485
2022-05-17,30736.686737634565
2022-05-18,30007.4879820859
2022-05-19,29867.64523392516
2022-05-20,29973.51786758456
2022-05-23,30565.383081635293
2022-05-24,30729.872774760384
2022-05-25,31235.49563241443
2022-05-26,31450.665768287145
2022-05-27,31711.00715416854
2022-05-31,31087.021675643984
2022-06-01,31455.45982817035
2022-06-02,31390.345582038008
2022-06-03,31794.86456760328
2022-06-06,31640.85145171143
2022-06-07,32456.33388387265
2022-06-08,32770.379077354024
2022-06-09,32045.940664851496
2022-06-10,31478.52331274284
2022-06-13,30041.77265629552
2022-06-14,30103.69884809645
2022-06-15,29697.49127021108
2022-06-16,28508.76383264248
2022-06-17,26800.28818217379
2022-06-21,28443.177099354627
2022-06-22,27252.182707789827
2022-06-23,26360.672141917235
2022-06-24,26915.311973522985
2022-06-27,27565.14623101501
2022-06-28,28331.881789925043
2022-06-29,27293.316462710205
2022-06-30,26561.38083091714
2022-07-01,27122.542640513682
2022-07-05,26182.59626654241
2022-07-06,25720.379295782084
2022-07-07,26541.430482293872
2022-07-08,26578.250062834544
2022-07-11,26426.61822788577
2022-07-12,26044.611296026473
2022-07-13,26122.524413845094
2022-07-14,25607.655062221078
2022-07-15,26033.00815656951
2022-07-18,26527.673677749444
2022-07-19,27239.3706552119
2022-07-20,27574.834423976485
2022-07-21,27114.7125823326
2022-07-22,26903.81598118184
2022-07-25,27823.75352075112
2022-07-26,27695.800748222893
2022-07-27,28293.865151251375
2022-07-28,28612.816339814122
2022-07-29,29947.387543105688
2022-08-01,29198.990221883567
2022-08-02,29069.078516010748
2022-08-03,28125.699522362658
2022-08-04,27020.89692554146
2022-08-05,27458.76118358246
2022-08-08,27614.711273285666
2022-08-09,28123.346164725393
2022-08-10,28372.373197363908
2022-08-11,29225.93294949222
2022-08-12,29514.798775992975
2022-08-15,28994.89240833207
2022-08-16,28738.17414646211
2022-08-17,28983.167324137583
2022-08-18,29693.630544617226
2022-08-19,29610.787107415472
2022-08-22,29589.789506626767
2022-08-23,30802.229586958474
2022-08-24,31025.047211381567
2022-08-25,31215.988502174012
2022-08-26,30875.243490566136
2022-08-29,31535.52442032746
2022-08-30,30386.6268077028
2022-08-31,30145.54478845188
2022-09-01,29606.328743593087
2022-09-02,30166.540444932067
2022-09-06,30177.943209509805
2022-09-07,30665.068123389567
2022-09-08,30835.140062599585
2022-09-09,30799.54157940747
2022-09-12,30885.137633943872
2022-09-13,30129.24241921762
2022-09-14,30299.03247431012
2022-09-15,30026.012673352074
2022-09-16,30168.115065675127
2022-09-19,30389.26178208367
2022-09-20,30209.958007609162
2022-09-21,29728.51299733487
2022-09-22,29463.445035060675
2022-09-23,29228.304950738795
2022-09-26,28951.150341628763
2022-09-27,28172.85459239725
2022-09-28,28323.795164829593
2022-09-29,28028.855839356576
2022-09-30,27604.827615683054
2022-10-03,28094.077804800814
2022-10-04,28450.143837226402
2022-10-05,28484.815410262567
2022-10-06,27985.00212301869
2022-10-07,27773.903537931743
2022-10-10,27931.699569631382
2022-10-11,28161.31526171952
2022-10-12,28189.11138781913
2022-10-13,29229.30254143863
2022-10-14,28815.75900909741
2022-10-17,29194.375658833254
2022-10-18,29517.971549801307
2022-10-19,29622.958368296764
2022-10-20,29472.57317764401
