date,value
2021-10-18,23569.18479561693
2021-10-19,23677.86980336033
2021-10-20,23518.139569973595
2021-10-21,23784.982853382426
2021-10-22,23471.279253761135
2021-10-25,23676.62015446766
2021-10-26,24286.040246126897
2021-10-27,24824.971951844218
2021-10-28,24969.89218899544
2021-10-29,25365.983434934227
2021-11-01,25063.196494399257
2021-11-02,25458.831665833393
2021-11-03,25670.907594117285
2021-11-04,26955.947838591015
2021-11-05,26966.928711756347
2021-11-08,27229.6475903986
2021-11-09,27219.099348221465
2021-11-10,26549.98130998854
2021-11-11,26897.43752285199
2021-11-12,27192.739658976712
2021-11-15,27082.821280650096
2021-11-16,27154.041587800133
2021-11-17,26865.161540905498
2021-11-18,27814.37842022963
2021-11-19,28194.247358064564
2021-11-22,27697.73069286051
2021-11-23,27638.985422559927
2021-11-24,28004.643356531546
2021-11-26,27262.47746216228
2021-11-29,28225.592631178406
2021-11-30,27547.91444693457
2021-12-01,26993.25499033003
2021-12-02,27336.00564515224
2021-12-03,26829.973873292154
2021-12-06,26759.825850385314
2021-12-07,27953.557572706435
2021-12-08,27729.48917438816
2021-12-09,27203.89360219511
2021-12-10,27464.378917545306
2021-12-13,26616.006560196452
2021-12-14,26094.51254583262
2021-12-15,26979.18748666999
2021-12-16,26428.76506521115
2021-12-17,26135.993091465352
2021-12-20,26184.677461668984
2021-12-21,26058.17301249617
2021-12-22,26275.74756840711
2021-12-23,26305.154329685873
2021-12-27,26921.216972364935
2021-12-28,26978.67792877701
2021-12-29,27154.335249788746
2021-12-30,26999.100102623037
2021-12-31,27184.113976864923
2022-01-03,27063.390949068624
2022-01-04,26937.671231359567
2022-01-05,26291.7254416371
2022-01-06,26264.470491108914
2022-01-07,25615.407099599655
2022-01-10,24878.287440820484
2022-01-11,25002.174811552788
2022-01-12,25171.258094171142
2022-01-13,24800.702718967135
2022-01-14,24156.39163066842
2022-01-18,23540.50996580637
2022-01-19,23585.92244985607
2022-01-20,23242.937657485192
2022-01-21,23208.751121561894
2022-01-24,23555.484302161974
2022-01-25,23074.79941422173
2022-01-26,23281.169472319605
2022-01-27,23197.99694999963
2022-01-28,23734.645415624916
2022-01-31,24266.233524151496
2022-02-01,24363.84843392429
2022-02-02,24984.62928748614
2022-02-03,24943.83429878023
2022-02-04,24796.357047935606
2022-02-07,24609.50392085196
2022-02-08,24831.602168936515
2022-02-09,25209.30016477072
2022-02-10,24652.96187581101
2022-02-11,24246.309285251173
2022-02-14,24116.73829043339
2022-02-15,24423.920816985537
2022-02-16,24329.06395596837
2022-02-17,24406.73296256948
2022-02-18,24297.717162917143
2022-02-22,23701.886900210506
2022-02-23,23360.722011161106
2022-02-24,23833.463467695023
2022-02-25,24395.016652667488
2022-02-28,24426.79720207997
2022-03-01,24597.704989728125
2022-03-02,24865.10303799501
2022-03-03,25074.855770349284
2022-03-04,24789.225352636473
2022-03-07,24876.220552693405
2022-03-08,24610.90935409492
2022-03-09,24841.032175343204
2022-03-10,25055.507411639566
2022-03-11,24912.37585066903
2022-03-14,24829.0549835009
2022-03-15,24732.032121769163
2022-03-16,24706.00691584574
2022-03-17,25370.736288066226
2022-03-18,25525.52141266629
2022-03-21,25987.02650312307
2022-03-22,25867.07566997701
2022-03-23,26071.177592944397
2022-03-24,26230.05353080577
2022-03-25,26687.03203285281
2022-03-28,26240.67844368718
2022-03-29,25911.518159969582
2022-03-30,26124.15118850699
2022-03-31,25829.2371682807
2022-04-01,25963.90166399796
2022-04-04,25909.008803621426
2022-04-05,25729.542706828535
2022-04-06,26095.20215274001
2022-04-07,26711.567721458203
2022-04-08,27222.933792803935
2022-04-11,26224.154448863133
2022-04-12,26343.625469131963
2022-04-13,25945.161147231818
2022-04-14,26300.723486551557
2022-04-18,26368.740346673985
2022-04-19,25905.047446018558
2022-04-20,26063.511858833663
2022-04-21,25578.73223197476
2022-04-22,24961.31221042067
2022-04-25,24512.557598170737
2022-04-26,24445.030974941757
2022-04-27,24722.821896009038
2022-04-28,25236.99037476327
2022-04-29,24232.451809228805
2022-05-02,24419.231121715267
2022-05-03,24924.58150538372
2022-05-04,25707.478370770266
2022-05-05,25611.777264301778
2022-05-06,26273.14537358697
2022-05-09,24760.236418259654
2022-05-10,24961.389662423044
2022-05-11,25119.29419391336
2022-05-12,25380.553895495494
2022-05-13,25749.43189354273
2022-05-16,26334.170413578646
2022-05-17,26470.664930526633
2022-05-18,25925.833863652013
2022-05-19,25860.00499296115
2022-05-20,25876.582190059366
2022-05-23,26183.734516829376
2022-05-24,26331.19969346031
2022-05-25,26782.17254747969
2022-05-26,26918.70598597981
2022-05-27,27072.889242724923
2022-05-31,26561.759059942364
2022-06-01,26864.96233936595
2022-06-02,26825.315351831643
2022-06-03,27227.927897473142
2022-06-06,27085.672229603548
2022-06-07,27915.65660870877
2022-06-08,27943.985661057828
2022-06-09,27295.682261300033
2022-06-10,26913.145883629993
2022-06-13,25704.90977947016
2022-06-14,25703.3846311549
2022-06-15,25228.85291663724
2022-06-16,23840.71399477798
2022-06-17,22320.513097161624
2022-06-21,23481.996571988537
2022-06-22,22291.44337970287
2022-06-23,21325.95861087046
2022-06-24,21840.494634479255
2022-06-27,22306.37815943462
2022-06-28,22853.697072447176
2022-06-29,22155.70258300293
2022-06-30,21749.77841838679
2022-07-01,22054.932407055712
2022-07-05,21072.71590379804
2022-07-06,20760.36404627074
2022-07-07,21341.680257755746
2022-07-08,21308.655537913066
2022-07-11,21119.19160124079
2022-07-12,20697.858589610165
2022-07-13,20617.199260609275
2022-07-14,20267.28859073354
2022-07-15,20561.241133285715
2022-07-18,20963.86632913026
2022-07-19,21715.211628753663
2022-07-20,22097.555410539273
2022-07-21,21790.09786534866
2022-07-22,21605.355903140444
2022-07-25,22387.157744108386
2022-07-26,22203.043749986668
2022-07-27,22621.68041117028
2022-07-28,22816.33900743351
2022-07-29,24200.105491813873
2022-08-01,23658.638101390243
2022-08-02,23513.821581621134
2022-08-03,22811.20839681531
2022-08-04,22238.152805634567
2022-08-05,22743.199001166628
2022-08-08,22824.27154619499
2022-08-09,23205.500729363073
2022-08-10,23313.06070197218
2022-08-11,24096.10718751364
2022-08-12,24377.229385326005
2022-08-15,23960.32592040269
2022-08-16,23833.305762694246
2022-08-17,24071.821492059087
2022-08-18,24685.848854819204
2022-08-19,24610.68147899273
2022-08-22,24565.116037775217
2022-08-23,25380.396821715745
2022-08-24,25686.47052267003
2022-08-25,25955.04135253669
2022-08-26,25828.788176990493
2022-08-29,26128.910146098417
2022-08-30,25421.13791739873
2022-08-31,25118.83881363224
2022-09-01,24693.234212347223
2022-09-02,25184.188484713144
2022-09-06,25210.95995184734
2022-09-07,25654.87333442195
2022-09-08,25662.552677300708
2022-09-09,25711.74525403331
2022-09-12,25775.33199866226
2022-09-13,25009.972410567145
2022-09-14,25149.480164384935
2022-09-15,24858.88328335414
2022-09-16,24898.671625751253
2022-09-19,25067.360743917365
2022-09-20,24984.9035921756
2022-09-21,24705.893398751534
2022-09-22,24637.75160915551
2022-09-23,24400.388623714967
2022-09-26,24119.93960417199
2022-09-27,23523.01599111972
2022-09-28,23790.050311349212
2022-09-29,23588.340892152264
2022-09-30,23307.714246431224
2022-10-03,23603.046202391874
2022-10-04,23758.673531698372
2022-10-05,23630.51421947448
2022-10-06,23176.83568141968
2022-10-07,22963.365696628753
2022-10-10,22966.710140936393
2022-10-11,23063.91164141518
2022-10-12,23237.645379791065
