,AAPL,AMD,AMZN,ARKK,AXP,BA,BAC,BNTX,C,CRM,CSCO,CVX,DIS,GE,GEV,GOOGL,GS,HOOD,INTC,JPM,KO,LMT,MA,META,MRNA,MS,MSFT,NFLX,NOC,NVDA,ORCL,OXY,PFE,PLTR,PYPL,QQQ,REGN,RTX,SPY,TSLA,V,VOO,VTI,WMT,XLB,XLE,XLF,XLI,XLK,XLV,XLY,XOM
2003-01-07,0.222894154485701,7.17,1.0775,,23.8825105048357,22.4257068737505,19.7315557826872,,217.020042644325,,9.55740322642238,14.4515028495014,14.2099910989328,71.075980227341,,,51.698609583497,,9.93488831491573,14.948561714182,11.3694494425315,30.2840681882907,,,,22.3472893581227,17.1111980559612,0.783570645,27.7970323668645,0.101407137171865,10.1923179497184,7.37632581861156,12.1290213542189,,,22.5660722988968,19.3381030948744,9.5603593283846,60.871649664916,,,,28.6346413417307,10.9248685289342,12.4683484822246,11.8906001866389,11.9336369441582,13.8211617493231,12.3082357339888,18.8696034587948,18.0302350810467,16.6959311798383
2003-01-08,0.218391242273868,6.69,1.051,,23.7045673717502,22.5603958039232,19.6513686865973,,215.318154803144,,9.45266456092734,14.3670528693728,13.9187059628327,69.9782816910115,,,50.432811439637,,9.54573370350198,14.3740300678395,11.2951225638495,29.9866353757271,,,,21.7940362435185,16.6328204759021,0.814999185,27.7490139185121,0.0913199162926742,9.73450697798163,7.34266761024302,11.8490913640646,,,21.9310045981774,18.8601273232194,9.50326461606673,59.9920179233147,,,,28.2757112970571,10.8231109346298,12.1470930278941,11.7781215362247,11.8106625832051,13.6521353121254,11.9059084158076,18.7252458367056,17.8630774022507,16.6246825403796
2003-01-09,0.220342504232329,6.91,1.0725,,24.2066212115272,22.8297736642686,19.9085204085409,,217.313471582459,,9.78651905719278,14.5929565662167,14.2336088126706,71.075980227341,,,52.423954587282,,9.76320245693908,14.6586111636914,11.4130203714141,29.8352150347857,,,,22.6778592782032,17.1142645789103,0.83857059,27.9213154096592,0.0929247014325454,10.4493346356057,7.4721222578143,11.9411231416496,,,22.6084101456114,19.0294104090139,9.75718583663831,60.9241615538129,,,,28.7144035738803,11.2409665878372,12.3349971615591,11.9280930701103,12.0463634416985,13.8276627661384,12.2560821927431,18.9177226661578,18.3569523623299,16.9761758283762
2003-01-10,0.22094289252724,7.41,1.066,,24.2638172185904,22.7961014317254,19.8532189629617,,219.836960450417,,9.96326555521566,14.4852828415528,14.2887168113922,70.3899186421351,,,53.2773016505584,,9.96922548651106,14.5458526162784,11.5847410911277,30.8194472509051,,,,22.5738800976521,17.1479963313504,0.88714197,27.9128415658323,0.0945294865724167,10.4975252642096,7.35820216795158,11.8107447900709,,,22.9471129193285,19.2086513233845,9.66403130601442,61.0882714634851,,,,28.79416580603,11.1760149318982,12.4683484822246,11.8316827983267,12.0412395099922,13.8016586988772,12.3231367457733,18.9108484936774,18.4025408201834,16.7386803635136
2003-01-13,0.21959201886369,7.45,1.102,,24.4926012468432,23.0991515246139,20.0135931551416,,217.372157370086,,10.0025425547763,14.3944991129146,14.4068053800814,70.3624761787268,,,52.9217403741933,,9.94633403878084,14.647872254414,11.7282688568585,29.889293727979,,,,22.6674613601481,17.2921229099579,0.86714199,27.6953462409417,0.093765303172478,10.3850804641339,7.35561307500015,11.8490913640646,,,22.8116318098417,19.8160788665293,9.6369864422849,61.0685789307641,,,,28.7675783953134,11.1024030551674,12.4137956692251,11.7888337886451,12.0771070319368,13.7756546316161,12.2560821927431,18.9245968386383,18.4937177358903,16.6721816333521
2003-01-14,0.219291824716235,7.43,1.137,,24.4226950159882,22.9981348269844,20.0412438779312,,222.595192468882,,10.1989275525795,14.4620590970175,14.5406390912625,70.5545734225845,,,53.1208546889578,,10.1809713780156,14.8143253482141,11.7205798694086,29.7432812563569,,,,22.7766394997268,17.4699812410056,0.85999914,27.5936601150188,0.0944530682324228,10.5296523499455,7.3504348890973,11.8951072528571,,,22.9301777806426,20.2641811524559,9.662528813585,61.2655127916896,,,,28.8971920225566,11.1305487727409,12.4744099058912,11.8370389245369,12.1693378026517,13.8016586988772,12.4274438282648,18.9108484936774,18.516511964817,16.8241787308641
2003-01-15,0.216590077389135,7.45,1.1135,,23.9397065118989,22.4593791062937,19.7564414331979,,219.77827466279,,9.9370808888419,14.388165364405,14.1627556714571,69.127565325356,,,52.2746188512086,,9.92916545298318,14.5404831616397,11.507851216629,29.0943369380364,,,,22.4075134087702,17.2553246345688,0.8714277,27.3422694148205,0.0915491713126558,10.0638096067747,7.40480584107724,11.7340516420834,,,22.6422804229832,19.8658680094101,9.67605124544976,60.6550239277092,,,,28.6147007836932,10.9530142465077,12.2683215012264,11.8745318080083,11.9900001929284,13.6066281944183,12.1815771338207,18.6977491467839,18.2961677518586,16.5914331752988
2003-01-16,0.219441921789963,7.2,1.09,,23.7490531550216,22.5334580178887,19.6320131806445,,217.782957883475,,9.75378822422558,14.4240566059596,14.2099910989328,68.6884859108242,,,52.352842332009,,9.84332252399485,14.3793995224782,11.7052018945089,29.0672975914397,,,,22.1163717032271,16.9732045232518,0.857142,27.3648663316923,0.0853592857731523,9.77466583515152,7.47988953666858,11.5413742752184,,,22.3882533426954,20.9114400099053,9.94800237517436,60.4055735828093,,,,28.531615125204,10.8902276457667,12.3349971615591,11.9923665846326,11.8721497636816,13.5286159926347,11.9208094275921,18.6427557669404,18.2277850650784,16.6674317240548
2003-01-17,0.21163687395612,6.03,1.07,,23.4694282316015,22.4189724272419,19.7647366500348,,215.96369846704,,9.2497333965307,14.3797203663921,14.0131768177841,68.2768489597006,,,51.6132748771694,,9.35115639779511,14.062601698794,11.5591111329615,28.3913139265225,,,,21.8304289567114,15.7803270960531,0.81714204,26.9185772234752,0.0821497154934098,9.18834652047111,7.40998402698009,11.5760562012541,,,21.4314180069448,21.1803013814613,9.87137526127406,59.5128202692702,,,,28.1161868327578,10.8187808242339,12.2380143828933,11.9013124390593,11.836282241737,13.4311007404053,11.339669967997,18.6290074219795,18.0454312336645,16.4916850800565
2003-01-21,0.210436097366298,6.0,1.054,,22.8466272658021,21.8196066879735,19.5573562291125,,212.090436483664,,9.2824642294979,14.1137029289871,13.5014596867976,66.0265669602249,,,50.4897012438554,,9.32254208813233,13.649153691613,11.4617172919299,27.7477774775213,,,,21.0453861435503,15.7404622977149,0.8142849,26.7208542008473,0.0800864203135753,9.29275954911282,7.33748942434017,11.7533193787699,,,21.1943260653429,20.7919460669916,9.7646982987854,58.5872377529607,,,,27.6342900135202,10.6109355252292,11.9713117415623,11.622793876129,11.6415728368946,13.0995488828251,11.2651649090745,18.4915239723708,17.5363601209675,16.1116923362764
2003-01-22,0.208334738334109,5.72,1.0585,,22.2937325308578,21.4020710044382,19.6043624578549,,210.681977580618,,9.13844856444222,13.8709092361175,13.6352933979787,64.6270013264047,,,49.9563593293077,,9.29965064040211,13.2625529576255,11.4181463630473,27.5801335286219,,,,20.416312101216,15.6392670403947,0.8285706,25.3424422716704,0.0801628386535692,9.33291840628272,7.360791260903,11.8342438728533,,,21.1096503719136,21.0309339528191,9.5859016996847,57.8782816302977,,,,27.3517987746568,10.4074203366204,11.8258375735636,11.5906571188678,11.4571112954649,12.8525102438438,11.1906598501521,18.4434047650078,17.2856236027734,15.9074462364946
2003-01-23,0.212687553472214,5.65,1.0895,,22.4144796568801,21.4492121299986,19.7979175173824,,217.959015246355,,9.55085705982894,13.7167880223828,13.9187059628327,65.7246998627343,,,51.1439339923674,,9.54001084156943,13.4934395070903,11.2515516349669,28.2723408014971,,,,21.1493653241015,16.0317819778791,0.870713415,26.0147005486051,0.0823789705133914,10.0075872067369,7.45658770010575,11.9498502929723,,,21.6007693938033,21.0209761242429,9.82630048839153,58.2327596916292,,,,27.5345872233332,10.5156730965187,12.0016188598954,11.622793876129,11.6313249734818,13.0865468491945,11.3843730033505,18.4983981448513,17.6883216471457,15.8694469621166
2003-01-24,0.207133961744287,5.43,1.1055,,21.416727089222,20.8835186232734,19.2504332061475,,210.036433916722,,9.07298689850782,13.4148793434232,13.4620968305679,63.2823206194009,,,49.2594592276319,,9.07073616309991,12.7846714947799,10.9773110825885,27.5260548354285,,,,20.1303693547003,15.2866169012485,0.880713405,25.4921468459458,0.0777174517737654,9.45339497779239,7.29347484416594,11.6569806953374,,,21.0165071091414,20.543000352588,9.60092662397888,56.7032540206054,,,,26.9097830714941,10.2407110863771,11.7349162185644,11.4192610801415,11.1855429150268,12.683483806646,10.9373426498158,18.0928219685056,17.1944466870665,15.5274534927145
2003-01-27,0.212087165177303,5.28,1.089,,21.2387839561365,20.6208752094367,18.9739259782511,,205.928428782838,,8.97479439960622,13.05807817738,13.1865568369598,63.2548781559927,,,48.72519177397,,9.08790474889757,12.5054598535668,10.7107595176599,27.4395289263191,,,,19.7040547144407,15.0780933407099,0.87714198,24.9667685286775,0.0765711766738573,9.58190332073604,7.06304557148906,11.4874246124961,,,20.7709475981966,20.065024580933,9.44316491889002,55.9286552469528,,,,26.4079456942191,10.1974099824178,11.3712307985675,11.0604006240582,11.0164531687162,12.5859685544166,10.8181345555398,17.6941199646404,16.9209159399456,15.1142113838537
2003-01-28,0.218841533495052,5.3,1.081,,22.2556018594824,21.1798342696533,19.1066494476414,,208.099802925034,,9.30864889587166,13.2903156227336,13.2652825494192,63.5293027900751,,,49.1882235671436,,9.1737476778859,12.6235878556185,10.533912806313,27.6342122218152,,,,19.9120130755429,14.9707650374915,0.896427675,25.9469097979898,0.0793222369136367,9.61403040647195,7.18991112610891,11.5606420119049,,,20.9826368317697,20.4235064096742,9.59341416183179,56.3422155015248,,,,26.6538792433472,10.431235943798,11.4682135772334,11.2478650414152,11.175295051614,12.6639807562001,10.9671446733847,17.9965835537795,17.1716524581397,15.5132037648228
2003-01-29,0.218841533495052,5.3,1.081,,22.3445734260251,21.1798342696533,19.2421379893106,,208.099802925034,,9.30864889587166,13.2903156227336,13.2652825494192,63.1999932291762,,,49.5159076053896,,9.1737476778859,12.6235878556185,10.533912806313,27.6342122218152,,,,19.6520651241651,15.3050160389431,0.896427675,25.9469097979898,0.0793222369136367,9.61403040647195,7.18991112610891,11.5606420119049,,,21.295936897458,20.4235064096742,9.59341416183179,56.7689019231121,,,,26.6538792433472,10.431235943798,11.4682135772334,11.2478650414152,11.175295051614,12.6639807562001,10.9671446733847,17.9965835537795,17.1716524581397,15.5132037648228
2003-01-30,0.21493900957813,5.17,1.091,,22.064948502605,20.6478129954712,18.9988116287618,,201.879109436581,,9.07953306510126,13.5542218106353,12.8716539871219,61.8827549855807,,,48.0128351690874,,9.03639899150457,12.3712234875989,10.046943601155,26.8500711705113,,,,19.2517452790432,14.7929067064439,0.902141955,25.8988913496373,0.0776410334337715,9.43733143492443,7.32713305253447,11.4488891391231,,,20.7455448901678,19.0094947518616,9.48072722962546,55.4231986944815,,,,26.2716852142968,10.2991675767221,11.3045551382348,11.4299733325619,10.9139745345886,12.4559482181106,10.7808820260786,17.8316034142491,16.8297390242387,15.7839485947661
2003-01-31,0.215539397873041,5.24,1.0925,,22.5797125661738,21.2741165207742,19.369331314143,,202.941631065195,,8.75222473542926,13.5964468006996,13.7769996804057,63.5018603266669,,,48.5114847925052,,8.98489323411158,12.5323071267603,10.3698810740492,27.6071728752186,,,,19.7040547144407,14.5537179164143,0.9428562,25.8198021405862,0.0788637268736734,9.66222103507582,7.5627405111142,11.6993697160477,,,20.6947394741103,18.6510129231203,9.55284686623751,56.4931939926647,,,,26.7004072121012,10.3489638462753,11.4257836115671,11.6602867596004,11.1291796662566,12.6639807562001,10.7659810142941,18.1890603832317,16.974102474108,16.2209402501132
2003-02-03,0.220042310084874,5.05,1.108,,22.6877494684043,20.9508630883597,19.363801169585,,204.535413508115,,8.8242325679571,13.8603529886014,13.737636824176,64.9014259604871,,,49.3306948881202,,9.02495326763946,12.6611740380895,10.290428203734,26.7959924773179,,,,20.0419870512318,14.891035440815,0.9142848,26.0796666846114,0.0803920936735508,9.64615749220787,7.50836955913426,11.7263445474088,,,20.7370773208249,18.7705068660341,9.74366340477355,56.6047920134399,,,,26.8001100022883,10.4074203366204,11.4560907299001,11.7513409051737,11.1547993247885,12.7744980420602,10.8628375908933,18.1134444859469,17.0348870845793,16.4489358963813
2003-02-04,0.219141727642507,5.06,1.1025,,22.0522382788132,21.038410892972,18.979456122809,,198.573486592006,,8.64093990334078,13.8223504975436,13.3046454056489,63.2548781559927,,,48.0983179616733,,8.95055606251625,12.3765929422376,10.3365621284332,27.726146000244,,,,19.464902599173,14.510786595127,0.87857055,26.291512780284,0.076800431693839,9.42126789205648,7.5730968829199,11.498985254508,,,20.4830502405371,18.7605490374579,9.67905623030859,56.0468143819167,,,,26.9197533505128,10.2082352584076,11.4075993405672,11.8316827983267,10.8883548760567,12.6639807562001,10.6765749435872,17.9003451390534,16.6853755743694,16.4489358963813
2003-02-05,0.216890271536591,5.03,1.1085,,22.0204627193336,20.7690330326266,18.9407451109035,,198.632515571373,,8.64093990334078,13.737900517415,13.3046454056489,63.1176658389515,,,48.0199587351362,,8.92766461478603,12.3175289412117,10.2647982455678,27.3475951478903,,,,19.2465463200156,14.4003917689595,0.85285629,26.11073744531,0.0774881967537838,9.25260069194293,7.56015141816278,11.4373284971112,,,20.3899069777649,18.3622358944121,9.62947398013781,55.6989020298514,,,,26.3880051361817,10.119467995291,11.3772922222341,11.7459847789635,10.7858762419292,12.6769827898307,10.639322414126,17.7697358619251,16.6397871165159,16.2114404315187
2003-02-06,0.216590077389135,5.07,1.1045,,21.4548577605975,20.6877717361182,18.9186245326718,,195.681066603002,,8.66712456971454,13.64922803828,13.3833711181084,62.8157987414609,,,47.4785677154254,,8.8130604477156,11.9792532989727,10.2289163041351,27.1204646364782,,,,18.9346087783622,14.5414518246179,0.832142025,25.8423990574579,0.0780995434737347,9.26063246337691,7.53943867455137,11.4758639704842,,,20.499985379223,17.7050192083865,9.60092662397888,55.4363255179363,,,,26.1453950133931,10.1302932712808,11.2439409015686,11.6977796430718,10.6577779492697,12.572966520786,10.579718366988,17.735364999523,16.5790025060446,16.0736930618984
2003-02-07,0.212387359324759,5.04,1.072,,21.4421475368057,20.3153241271209,18.7859010632815,,194.264371098184,,8.41182407257038,13.4528818344811,12.8716539871219,62.2943919367043,,,46.8018289407869,,8.6239635720494,11.8020612958951,10.1315224631035,27.0934252898815,,,,18.5862785235159,14.2838638968938,0.86999913,25.8988913496373,0.0745842998340167,9.10802880613132,7.47730044371716,11.2908936982937,,,20.1612826055059,17.8145553227241,9.56636929810227,54.7601933465267,,,,25.8894911852463,10.1302932712808,11.1893880885691,11.5906571188678,10.5860429053803,12.4494472012953,10.4605102727121,17.7009941371208,16.4498352087931,15.9493503009316
2003-02-10,0.215389300799313,5.17,1.07,,21.3341106345752,20.498162044265,18.8605580148136,,194.146313139449,,8.60820907037358,13.7104542738732,12.9582522708273,62.1022946928466,,,46.8303232049822,,8.75002815582687,11.8664947515597,10.2673612413844,27.1150567671588,,,,18.7422472943426,14.5291857328215,0.890713395,25.932786724945,0.0755013199139432,9.43733143492443,7.53943867455137,11.3949394764009,,,20.3391015617074,17.326621722493,9.61294656341422,55.1474953591115,,,,26.0988670446391,10.180089540834,11.2439409015686,11.7406286527533,10.6577779492697,12.4624492349259,10.5722678610957,17.8316034142491,16.4574332851021,16.0736930618984
2003-02-11,0.215389300799313,5.08,1.039,,21.0799061587387,20.2069757317763,18.7278345454233,,189.187878872586,,8.81768640136366,13.6238930442414,12.9739974133192,61.7455426685395,,,46.3387971476132,,8.79013961430152,11.8128002051725,9.99568368482256,26.3904022783676,,,,18.4147128756065,14.2409325756064,0.92714193,25.8169775259772,0.0741257897940535,9.57387154930206,7.51613683798854,11.2485046775834,,,20.4491799631654,17.3166638939169,9.40860759301341,54.7667590557928,,,,25.9061083169441,10.2298858103872,11.1166510045697,11.6656428858106,10.5091839297847,12.3324288986199,10.5350153316345,17.625378239836,16.5182178955733,15.9589151286983
2003-02-12,0.215989689094224,4.94,1.0515,,20.6541136617126,20.0647684628864,18.5812857146382,,185.469053172438,,8.64093990334078,13.4655493315004,12.8322911308922,61.0594810833335,,,45.8045296939513,,8.68126565558461,11.5496969278755,10.1853453752525,25.8225759998371,,,,18.0403878256224,14.2409325756064,0.94857048,25.7746083068427,0.0745078814940229,9.23653714907498,7.45658770010575,11.0789485947422,,,20.1697501748489,16.9283085794472,9.1268902624976,53.8936930234577,,,,25.5571485512893,10.3597891222652,11.0924053099033,11.4621100898231,10.3759617054188,12.2284126295752,10.3934557196819,17.4260272379034,16.3814525220129,15.6384933985147
2003-02-13,0.218241145200141,5.0,1.003,,20.6858892211922,19.9767353916689,18.6918886057968,,187.94827030587,,8.71294773586862,13.4484719068567,12.6984574197111,60.8399413760676,,,46.2461907889785,,8.89901357301842,11.4315689258238,10.2468572748514,25.8279838691565,,,,18.1495659652011,14.4095913378068,0.94428477,25.8169775259772,0.0754249015739493,9.26866423481089,7.41775130583437,11.0095847426707,,,20.271361006964,16.9681398937518,8.9926269181402,54.0578029331298,,,,25.5172674352145,10.3143229631079,11.1227124282364,11.4085488277211,10.4528206810145,12.072388226008,10.4232577432508,17.2198020634903,16.1763044616723,15.8441371954982
2003-02-14,0.220192407158601,5.1,1.003,,21.0671959349469,20.4169007477565,19.0430527852252,,192.080298861589,,8.9551558998259,13.6043034067298,13.1708116944679,61.6906577417231,,,47.5141855456695,,9.25428649093673,11.7322583855918,10.4570229318144,25.6333005736603,,,,18.6018754005986,14.8113058441385,1.01714184,26.0344728508679,0.092007681352619,9.39717257775454,7.48765681552286,11.0057311953334,,,20.7370773208249,17.1772542938508,9.34563391341697,55.2393969085279,,,,25.9493128593585,10.6412462980007,11.128773851903,11.4996029732944,10.6885215395079,12.3519319490658,10.7510800025096,17.4054047204621,16.5258159718823,15.9923920258817
2003-02-18,0.229198231582266,5.48,1.0695,,21.7980338029767,20.3153241271209,19.3029695794478,,196.212327417309,,9.36756439521262,13.6619397149021,13.6195482554868,62.8706836682774,,,48.4402491320169,,9.57517815873392,12.0812729371083,10.533912806313,25.3088284145001,,,,18.9710014915551,15.3080825618922,1.04714181,25.927137495727,0.097280546812196,9.97546012100097,7.5730968829199,11.3294291716668,,,21.3806125908872,17.4859469797113,9.33658245199961,56.2109242915889,,,,26.5442061741415,10.6260909116149,11.3772922222341,11.6870673906514,10.8576112858185,12.4884533021871,11.1012537794451,17.8316034142491,16.9817005504169,16.1406468562651
2003-02-19,0.222894154485701,5.58,1.0595,,21.7662582434972,20.4372160718837,19.286379145774,,196.920675169718,,9.43957222774046,13.7494615162007,13.2652825494192,64.0781520582399,,,48.6040911511399,,9.62675003391561,12.0812729371083,10.4237039861983,25.7847209146018,,,,19.1997556887676,15.0934259554554,1.08142749,26.3508296870724,0.0981975668921224,9.89514240666119,7.50319137323141,11.2099692042104,,,21.2366639120575,17.4461156654067,9.38334833598927,55.9155284234979,,,,26.331506888409,10.558974200478,11.2742480199017,11.676355138231,10.8319916272866,12.5469624535248,11.0267487205227,17.7491133444838,16.7461601848407,16.1549940979152
2003-02-20,0.221693377895879,5.33,1.068,,21.3976617535343,19.7532668262706,19.2061920496841,,193.969226201347,,9.33483356224542,13.5552058108794,13.2652825494192,64.0781520582399,,,48.2550364147474,,9.75281461769308,12.1832925752439,10.2647982455678,24.8004886984823,,,,19.0281900408583,14.8534570959924,1.09857033,25.7802575360606,0.0981975668921224,9.88711063522721,7.4617658860086,11.0365595740318,,,21.1519882186282,17.1971699510031,9.16460468506991,55.3575560434919,,,,26.1221310290161,10.4095853918184,11.159080970236,11.64957450718,10.729512993159,12.4819522853718,10.8553870850011,17.5497623425512,16.5866005823535,16.0832578896651
2003-02-21,0.225145610591617,5.39,1.089,,21.3849515297425,20.0715402375955,19.4550485547908,,195.976211499839,,9.60322639257646,13.6726131053043,13.3991162606003,65.3130629116107,,,48.7964274344582,,9.61528961720857,12.2853122133795,10.4160149987484,24.6436604882215,,,,19.2465463200156,15.1549564322408,1.06428465,25.7717836922337,0.0982739852321163,9.95136480669904,7.56791869701705,11.1521659941509,,,21.3128720361438,17.4262000082544,9.28076510659261,55.9155284234979,,,,26.4744142210105,10.5871199180516,11.3409236802345,11.9066685652695,10.8883548760567,12.6769827898307,10.9894961910615,17.7284908270425,16.8373371005476,16.3462906532487
2003-02-24,0.221243086674695,5.31,1.089,,20.9591590327164,19.2927861460558,18.9877513396459,,191.430980088548,,9.43957222774046,13.7494615162007,13.0763408395165,64.2702493020976,,,47.1580072432282,,9.47776461672406,11.973883844334,10.2058493417855,24.0920578176491,,,,18.596676441571,14.8103857622426,1.00285614,25.0797531130363,0.0994966786720182,9.49355383496228,7.63005692785127,11.051973763381,,,20.948766554398,17.2370012653077,8.99715264884888,55.0096436914265,,,,25.9393425803398,10.3143229631079,11.0620981915702,12.0084349632632,10.6014147004995,12.2544166968364,10.8032335437553,17.4947689627077,16.3662563693951,16.2602072033486
2003-02-25,0.225445804739072,5.25,1.094,,21.0099999278837,19.0896329047846,19.0983542308045,,194.146313139449,,9.2170025635635,13.7024985984307,13.1944294082057,65.807027252959,,,47.4358263191325,,9.58663857544096,12.1081202103019,10.3493771075163,24.5571345791121,,,,18.8046348026733,14.8842223343851,1.046427525,25.0684546546004,0.0988853319520673,9.58993509217002,7.49542409437714,11.0558273107183,,,20.9741692624268,17.5954830940489,8.98357545672285,55.4494569364686,,,,26.2517446562593,10.4853623237472,11.0378524969038,11.9441614487409,10.7038933346271,12.4494472012953,10.8330355673243,17.6116298948751,16.7005717269872,16.3271609977153
2003-02-26,0.21764075690523,5.15,1.082,,20.8002812353186,18.8526207899682,18.8937388821611,,190.427487439301,,8.84387106773742,13.6790171395457,13.1235762669922,64.654443789813,,,47.3574670925954,,9.30585836611842,11.9953616628889,10.1802193836193,24.8221201757597,,,,18.4147128756065,14.5273455690298,1.039284675,24.8453101004919,0.0940709765324535,9.4132361206225,7.55756232521135,11.1367518048017,,,20.5084529485659,18.0734588657039,8.74069457535721,54.6420342115627,,,,25.8928146115858,10.3554590118692,11.0863438862367,11.976298206002,10.580918973674,12.3519319490658,10.549916343419,17.515391480149,16.4726294377199,16.1836885812152
2003-02-27,0.223044251559428,5.23,1.081,,21.0227101516755,18.9271103117677,19.134300170431,,193.969226201347,,9.00097906597998,13.6960945641893,12.9897425558111,66.1207191517557,,,48.2194185845033,,9.5694479503804,12.1671842113277,10.3186211577168,24.8383437837177,,,,18.9865983686378,14.5088864259942,1.17857025,24.6871316823896,0.0960578533722941,9.54977623500013,7.60675509128844,11.3294291716668,,,20.9741692624268,18.421982865869,8.84629495855966,55.3641165012409,,,,26.1919229821471,10.4269058334021,11.0984667335699,11.9066685652695,10.7346369248654,12.4364451676647,10.6542234259104,17.735364999523,16.7005717269872,16.2506423755819
2003-02-28,0.225295707665345,5.49,1.1005,,21.3404657464711,18.6630110981151,19.1453604595469,,196.802617210983,,9.1515408976291,13.6982292422698,13.4306065455841,66.5357027447583,,,49.4731662090967,,9.89033961817759,12.1779231206052,10.3083691744503,24.7895454658715,,,,19.1581640165472,14.5827229981367,1.222141635,24.6020036421055,0.0964399450722634,9.60599863503798,7.74138792476257,11.4912781598334,,,21.3044044668009,18.2626576086507,8.83724349714231,55.7317266375444,,,,26.2883023459946,10.4052552814225,11.1227124282364,12.003078837053,10.7858762419292,12.4689502517412,10.8181345555398,17.783484206886,16.8981217110189,16.2697720311153
2003-03-03,0.219892213011146,5.37,1.0905,,21.0735510468428,18.3582812362083,18.9628656891352,,195.090776809328,,8.98134056619966,13.7772123312466,13.2259196931895,66.1207191517557,,,48.4544962641146,,9.54652711696632,12.2692038494633,10.0495065969716,24.822077677769,,,,19.2101536068228,14.4842742352801,1.13999886,24.5793028313631,0.0948351599323922,9.38914080632056,7.76210066837397,11.3178685296549,,,20.8725584303117,17.6751457226581,8.71957449871672,55.2000065915688,,,,26.09222019196,10.3467987910774,11.0802824625701,12.0459278467346,10.6680258126824,12.4169421172188,10.6318719082337,17.6941199646404,16.6397871165159,16.4801982419821
2003-03-04,0.218541339347596,5.26,1.1135,,20.8193465710063,18.5885215763157,18.8163168583502,,191.076806212343,,8.9224250668587,13.8006937901315,12.6354768497435,64.7374405084135,,,46.7947053747381,,9.52360628355223,12.0275783907211,9.83421494837542,24.9847387372563,,,,18.913812942252,14.1950809943887,1.167855975,24.7609093173025,0.0940709765324535,9.34095017771669,7.75692248247112,11.0365595740318,,,20.7455448901678,18.282573265803,8.59587119267956,54.3203801014846,,,,25.7233198682678,10.1541088784584,10.8135798212391,11.9870104584224,10.514307861491,12.1894065286834,10.5126638139578,17.5016431351882,16.1763044616723,16.3702027226654
2003-03-05,0.219441921789963,5.42,1.121,,21.060840823051,18.1077255719738,19.0734685802938,,195.799124561737,,8.99443289938654,14.0782019405905,12.5488785660381,65.8440634230872,,,47.2292429037165,,9.72989378427899,12.2477260309084,9.62404929141249,24.4425352056318,,,,19.3037348693188,14.4227437584947,1.153570275,23.7649112459785,0.0955993433323309,8.9714886917537,7.79834796969393,11.2485046775834,,,20.7878827368824,18.0236697228232,8.56569965462172,54.7798858792477,,,,25.8795209062276,10.3662842878591,10.8560097869054,12.0941329826264,10.662901880976,12.2869217809129,10.6169708964492,17.6666232747186,16.3814525220129,16.7001892806157
2003-03-06,0.218541339347596,5.32,1.1345,,20.6858892211922,17.7149626388495,19.0204402070094,,193.556023345775,,8.8242325679571,13.9565252900046,12.3284465711516,66.2590470160899,,,46.7305932802987,,9.5694479503804,11.8128002051725,9.62404929141249,24.1660114045033,,,,18.7890379255906,14.3181419479595,1.16428455,23.8528768876054,0.0939945581924596,8.96345692031972,7.87343166528527,11.3255756243295,,,20.7370773208249,17.2370012653077,8.49027080947711,54.3203801014846,,,,25.7399369999656,10.2623616383567,10.6681056532403,12.1048452350468,10.514307861491,12.1959075454987,10.4828617903888,17.7009941371208,16.1915006142902,16.5280223808155
2003-03-07,0.218091048126413,5.25,1.1485,,21.0163550397796,17.4982658481602,19.2548814362667,,195.740095582369,,8.66712456971454,13.9309091530392,12.3756819986273,67.2273420664294,,,47.4999384135719,,9.17406357398744,11.9685143896953,9.66249422866181,23.6183858375626,,,,19.2205515248779,14.4965803306371,1.149284565,23.4754759090126,0.0954465066523431,8.88313920597994,7.87343166528527,11.5529349172303,,,20.7794151675395,17.6751457226581,8.61699126932005,54.6945506955371,,,,25.9194020223024,10.4182456126102,10.7287198899065,12.1048452350468,10.6065386322059,12.2414146632058,10.4307082491431,17.8728484491317,16.4346390561753,16.6380179001323
2003-03-10,0.215689494946769,5.53,1.144,,20.2600967241661,17.2815690574709,18.6548235280485,,190.073313563097,,8.51656273806542,13.6405929340975,11.9505631513462,65.2907519657504,,,45.8330239581466,,9.1110312820987,11.5121107454045,9.50102549221467,22.9460534583482,,,,18.3939170394963,14.1212444222463,1.123570305,23.0555109102777,0.0927718647525577,8.64218606296059,7.8603745646795,11.2908936982937,,,20.3306339923645,18.8900008089478,8.44350492548745,53.3816714181598,,,,25.2879510177842,10.2039051480117,10.5226314852416,11.9816543322122,10.2222437542274,11.9293658560715,10.214643578268,17.5703848599925,16.0471371644208,16.4275916892654
2003-03-11,0.213588135914581,5.6,1.139,,20.0757984791847,17.0784158161997,18.3171165192374,,186.236429904215,,8.52310890465886,13.6064380848103,11.8246020114111,64.5991126440793,,,44.8428482773598,,9.0823802403311,11.1416183753332,9.65224224539532,22.3008312557151,,,,17.8428273825753,14.0289487070682,1.10714175,22.4170506081469,0.0934596298125025,8.57793189148876,7.87604308540643,11.1752872781747,,,20.152815036163,18.2228262943461,8.18101254438421,52.85651773789,,,,25.0852220110704,10.1324583264788,10.4438329775756,11.8638195555879,10.0531540079169,11.7083312843514,10.1624900370223,17.3366629956577,15.9103717908604,16.5328047946988
