,AAPL,AMD,AMZN,ARKK,AXP,BA,BAC,BNTX,C,CRM,CSCO,CVX,DIS,GE,GEV,GOOGL,GS,HOOD,INTC,JPM,KO,LMT,MA,META,MRNA
2001-01-24,0.307699001141876,22.69,1.094,,28.8646705917613,37.4768600852643,13.1002118171488,,297.126499151583,,27.8604850216806,15.8026332258763,23.4881186049297,122.011520511815,,,82.9481342991175,,20.6151106306123,26.2022038958936,14.4234535907831,16.9886472567558,,,
2001-01-25,0.299293565013123,21.94,0.95,,28.9458037199111,38.6577987474218,13.2131004422868,,294.464552375453,,25.7329808788126,16.4574493998579,23.1492736152192,121.036692988831,,,79.9228842780301,,19.6198983932724,26.1087124641524,14.5650548402965,18.3211942759576,,,
2001-01-26,0.293589876211468,21.38,0.975,,29.101828966353,37.8813805109757,13.6466953888395,,293.825685149182,,25.1241873856227,16.3466647903625,22.9567480528837,117.585276623673,,,80.6967854462152,,20.4046943290033,26.6647404529291,14.3936428014119,18.5176255098638,,,
2001-01-29,0.325560552915478,23.0,1.0065,,29.7134479324055,36.8374568317204,13.8596443862588,,299.202817636964,,24.384470560564,16.1231172747736,23.7345513247191,116.926609378414,,,81.5410412660536,,21.075751723324,27.122356408294,14.1899357407085,18.6078776984153,,,
2001-01-30,0.326461135357844,24.02,0.947,,29.9006782281358,36.6351966188647,14.2316637190999,,299.202817636964,,24.875433055072,16.1943359523064,23.7961595046664,121.853440372953,,,83.4406168606898,,21.0416301609009,27.5455281519648,14.3861901040691,18.4433001781155,,,
2001-01-31,0.324509873399384,24.6,0.8655,,29.3951564296639,38.1684595227709,13.8083313748325,,297.978322119944,,24.5088477258393,16.4752540692411,23.4496134924626,121.142079748073,,,80.0635935813364,,21.0416301609009,27.0583885865763,14.4085481960975,18.4114464645091,,,
2001-02-01,0.317005019712997,25.71,0.8125,,29.6385558141134,36.8766039696925,13.6697862439813,,299.469012314577,,25.0390872199079,16.4732757726429,24.2582208542716,121.800746993332,,,83.1591982540771,,21.5022712536125,27.4815603302471,14.2694311790318,19.2237161614727,,,
2001-02-02,0.309500166026609,23.89,0.719,,30.0254984252894,37.0919132285389,13.7518870622635,,295.999847138949,,23.238891406712,16.3051205618017,23.6806441672651,121.932480442384,,,80.2043028846428,,20.2966427146636,26.8861675281057,14.3439581524599,19.3245862545597,,,
2001-02-05,0.303045991856316,24.0,0.722,,30.2127287210198,37.7965617120362,13.6646549428387,,300.483075981299,,22.6235517469286,16.3347950107737,23.4342114474757,126.068910742611,,,78.8675645032321,,19.7393238617532,26.8664851214233,14.7066560898099,19.2714967318824,,,
2001-02-06,0.317005019712997,24.05,0.7905,,29.3265053212295,37.0136189525947,13.0745553114356,,294.238578665169,,23.402545571548,16.7541938895776,24.3429321016992,125.410243497352,,,76.6865703019831,,20.1660892954896,25.7249055338463,14.7613092036572,19.0803744502439,,,
2001-02-07,0.31145142798507,23.57,0.75,,28.9395627100534,37.5943014991805,12.6999703280232,,290.128952226348,,20.3323934392246,16.489102145428,23.8731697296006,123.697708659678,,,74.0130935391616,,19.881579006332,25.7495085421993,14.9053946856181,19.1812445433309,,,
2001-02-08,0.31145142798507,24.0,0.719,,29.3951564296639,37.6335644772475,12.5075465351744,,288.741286156097,,19.63849978032,16.669127135858,24.743385271357,124.198295766075,,,74.5759307523872,,19.7051826270543,25.4296694336109,15.0569328649219,19.4466921567177,,,
2001-02-09,0.286985604967448,24.37,0.669,,29.3514693606602,37.5223193727243,12.6999703280232,,288.474427296434,,18.4536436269073,16.9915894813535,24.6047668664755,120.298985674141,,,75.8423144821447,,19.0621893735582,25.5625256787169,14.9401739398846,19.1812445433309,,,
2001-02-12,0.295541138169929,24.0,0.725,,30.0254984252894,38.6544019069903,12.843646760017,,295.946475367017,,19.3504684502086,17.1182004636339,25.036024126107,125.173123289059,,,77.038343560249,,19.6653511865723,25.8577617789523,15.1091017463216,18.5282434143993,,,
2001-02-13,0.286985604967448,24.01,0.6875,,29.1954441142182,39.7341338038336,12.8898284703007,,291.356502980801,,18.656574791304,17.0133507439329,24.2582208542716,124.250989145696,,,74.505576100734,,18.4590275605441,25.163956943399,14.8954577558277,19.5953428202143,,,
2001-02-14,0.292689293769102,24.95,0.722,,29.1080699762107,39.6490640180217,13.0335049022945,,286.339556419124,,19.2326374515267,17.1122655738395,23.9886850670019,121.879787062763,,,73.3799016742829,,19.4206723378967,25.188559951752,14.781183063238,19.016667023031,,,
2001-02-15,0.301094729897856,26.23,0.725,,29.2453721930796,39.3611355121968,13.0565957574364,,288.581170840299,,20.1687392743886,17.0225682004181,24.9590139011728,126.411417710146,,,75.4201865722256,,20.3766269094662,25.1491951383873,14.5004647966588,18.9476506435505,,,
2001-02-16,0.285184440082715,24.71,0.6845,,29.4700485479561,39.2564342373514,13.1874439365736,,288.20756843677,,18.492920626468,17.2517948213839,24.650973001436,123.82944210873,,,71.4099714279934,,19.5629274824755,25.5822080853992,14.7464038089715,19.2449519705437,,,
2001-02-20,0.2748277419955,22.57,0.625,,28.696163325604,40.4735865574293,12.6024756063131,,273.263472295604,,17.0593101425046,17.2418284465593,23.9886850670019,125.647363705646,,,67.5404655870677,,17.8900069822289,24.5784053445988,14.5253071211349,19.8979530994752,,,
2001-02-21,0.283233178124254,23.0,0.597,,27.4417203442107,39.393854660586,12.2509814780426,,257.785658435111,,16.4505166493147,17.1282117735589,24.265921876765,124.619842803041,,,66.4147911606165,,17.4973827831915,23.2990489102453,13.6434046022358,19.5634891066079,,,
2001-02-22,0.282332595681888,21.0,0.597,,27.7724938666676,40.1005882657925,12.3792640066085,,259.386811593093,,17.3080644730553,17.1581108980327,23.8731697296006,124.092909006834,,,68.384721406906,,17.0706173494551,23.7665060689514,13.1639477398484,20.0412948107041,,,
2001-02-23,0.282332595681888,22.1,0.5905,,28.0221342609747,40.3165346451612,12.6076069074557,,257.251940715784,,17.674649802288,16.8352003537156,23.3340981550613,121.66901354428,,,67.568607447729,,17.0364761147562,23.1514308601276,12.9180087275357,19.6165786292852,,,
2001-02-26,0.292689293769102,22.83,0.597,,28.2093645567051,41.0690750581126,13.0796866125782,,268.460012821658,,17.0593101425046,16.8551331033648,24.1812106293374,126.411417710146,,,69.1586225750912,,16.7861070602975,23.8895211107161,13.0347676525731,20.163400712862,,,
2001-02-27,0.290738031810641,21.98,0.5875,,28.3591487932894,41.6841950478294,13.1951408882875,,265.791424225021,,15.710799824256,17.0823664493657,23.6806441672651,126.464111089767,,,69.1867644357524,,16.5015967711399,23.4220639520101,12.9180087275357,20.1740186173975,,,
2001-02-28,0.273927159553134,21.5,0.5095,,27.3855512554916,40.7026205961536,13.1515248285751,,262.482374365192,,15.5078686598593,17.074393349506,23.8346646171335,122.512107618212,,,64.5503928918069,,16.2512277166812,22.9595273949746,13.1738846696388,19.8873351949398,,,
2001-03-01,0.281432013239521,20.95,0.522,,26.8363423880159,39.0339440283049,12.7987423085187,,259.653670452757,,16.038108153928,17.3095997953666,23.3649022450349,120.9576529194,,,64.4518963794924,,16.5755694463209,22.6888943030921,13.0919049988679,19.5581801543401,,,
2001-03-02,0.288936866925908,21.74,0.5,,27.3044181273418,39.3284163638076,12.7235166240949,,256.184505277129,,14.5259436708433,17.6305170647187,23.0953664577653,117.427196484811,,,64.3041516110207,,16.6779931504176,22.5363556513038,13.0546415121539,20.3941818652662,,,
2001-03-05,0.305747739183416,23.13,0.6315,,27.0173316738886,40.5128495354963,12.7312985914491,,257.518799575447,,15.1085524976595,18.0152191329483,22.741119423068,119.192424702105,,,64.8318114984196,,17.2868451692148,23.0087334116805,12.4708468869672,20.4687297885335,,,
2001-03-06,0.322708708514651,24.75,0.594,,26.8301013781582,40.6568137884088,13.0373893073804,,259.546926908891,,15.710799824256,18.0291720577028,22.8951398729363,120.091391525502,,,67.0831603513219,,17.9241482169278,23.5992056121513,12.371477589063,19.9042955123668,,,
2001-03-07,0.318956281671457,25.1,0.6125,,27.5852635709373,41.9459482349429,13.6832925977779,,269.260589400649,,15.710799824256,18.2145466294403,23.0876654352718,121.572042764037,,,66.8017417447091,,18.7435378497017,24.7260233947165,12.527984233262,20.7935457399124,,,
2001-03-08,0.312352010427436,26.0,0.5845,,27.7288067976639,42.3712971640024,13.9349095422299,,270.861742558631,,14.9318059996366,18.5274907989328,22.9875521428574,121.281200556468,,,64.5503928918069,,18.9199342289794,24.7211027930459,12.7689547806795,20.5539274151247,,,
2001-03-09,0.303946574298683,23.3,0.6125,,26.6678351218586,42.8620843898402,13.6184428698263,,262.215515505528,,13.5047416822667,18.4936051245292,22.8874388504429,115.834519214712,,,61.2085469382801,,16.7519658255986,24.0863451775398,12.7937971051556,20.5326280084769,,,
2001-03-12,0.27948075128106,22.73,0.5315,,25.2136798250196,39.917361034813,13.3901718274368,,251.381045803183,,12.3133393622606,18.3600557018795,21.1855128793972,104.703194725008,,,58.0355521487209,,15.7903210482459,22.3838169995155,12.4460045624911,20.7615966299407,,,
2001-03-13,0.293589876211468,23.78,0.55,,25.981324037514,39.635976358666,14.0723909654872,,258.266004382505,,13.9957041767747,18.0630577321064,21.5782650265616,111.921369512869,,,61.5673556617114,,16.7178245908997,23.3236519185982,12.1553493661216,20.415481271914,,,
2001-03-14,0.30679841869951,23.94,0.5315,,24.0154059323454,37.9672997908173,13.4238936859716,,239.639255977981,,13.255987351716,17.8457907609301,20.8620699346736,108.484143423411,,,59.0345882021963,,16.5357380058388,21.5276323088328,11.8860616263183,20.0427416555775,,,
2001-03-15,0.295541138169929,23.56,0.544,,24.8392192335589,36.7108844926723,13.5535931418748,,247.645021767891,,13.2952643512766,17.6803489388417,21.5628629815748,108.616344426852,,,61.8769161289854,,16.2170864819823,22.2706431610919,11.8810748163219,19.9681937323102,,,
