,AAPL,MSFT,AMZN,PLTR,ORCL,HOOD,VOO,NVDA
2015-08-13,25.8759743323828,40.453447249001,26.483,,33.7274738448398,,160.669401074708,0.569283344093503
2015-08-14,26.0579937784031,40.6871821250385,26.576,,33.8132725572408,,161.290978640555,0.569767428569773
2015-08-17,26.3276522169516,40.9642012373792,26.761,,34.0792485656839,,162.189746201983,0.566136794997748
2015-08-18,26.1793400757499,41.189279266156,26.751,,34.173627149325,,161.694164088672,0.560993397437379
2015-08-19,25.8445141812189,40.6141803806966,26.646,,33.916231012122,,160.417410169635,0.55880581486505
2015-08-20,25.3141859187401,39.7863865304142,25.789,,33.1440426005129,,157.049131738489,0.538631442253567
2015-08-21,23.7658970507409,37.5295590859602,24.7235,,32.2174165065819,,152.068111514874,0.521859975865708
2015-08-24,23.1726484859342,36.3183659787049,23.1685,,30.9561754342869,,145.869135250072,0.503387056366037
2015-08-25,23.3119720125176,35.2640180220294,23.3185,,30.4156435461605,,144.096799217723,0.492935272964907
2015-08-26,24.6490284369872,37.2158687848005,25.0385,,31.6683047472154,,149.816992762886,0.530124176694508
2015-08-27,25.3748590674136,38.2527895025227,25.9185,,31.5910859060544,,153.479260583284,0.550055484575732
2015-08-28,25.4580037526327,38.2789303609526,25.9005,,32.140197665421,,153.479260583284,0.55248613187832
2015-08-31,25.3389046089404,37.9216719624097,25.6445,,31.8227424295372,,152.126909392725,0.54640951362185
2015-09-01,24.2063391670367,36.4403566513781,24.827,,30.8961163356062,,147.481877042541,0.524047558438037
2015-09-02,25.2445241554485,37.7822540507832,25.5275,,31.5310268073737,,150.455369722405,0.539846765904861
2015-09-03,24.801834885498,37.9042447234564,25.236,,31.6597248759753,,150.581365174942,0.541305154286414
2015-09-04,24.5546479834952,37.128732590034,24.95,,31.1191929878489,,148.246249454596,0.528665788312955
2015-09-08,25.2377826944847,38.244075883046,25.877,,32.3289548327032,,152.042912424367,0.551270808227026
2015-09-09,24.7523975050974,37.5295590859602,25.8445,,31.8227424295372,,149.993386396438,0.540332895365379
2015-09-10,25.2962086895036,37.7212587144466,26.112,,32.2688957340225,,150.833356080015,0.548840160924438
2015-09-11,25.6647418888532,37.8868174845031,26.472,,32.5348717424656,,151.463333342698,0.55054161403625
2015-09-14,25.911928790856,37.5034182275302,26.069,,32.225996377822,,150.892153957866,0.551513872957285
2015-09-15,26.1299026953493,38.3224984583359,26.1185,,32.5949308411463,,152.857683017437,0.557590491213756
2015-09-16,26.1591156928588,38.6013342815889,26.3695,,32.8351672358692,,154.193234814325,0.561479526897897
2015-09-17,25.5995744328706,38.5577661842057,26.9435,,31.5224469361336,,153.790049366208,0.566583886233333
2015-09-18,25.4939582111058,37.8868174845031,27.013,,31.21357157149,,151.303739102819,0.566097756772815
2015-09-21,25.8894572543103,38.4357755115325,27.4195,,31.5996657772945,,152.079031120761,0.571931310299027
2015-09-22,25.482722442833,38.2527895025227,26.92,,31.050554017928,,150.094657311023,0.556375167562462
2015-09-23,25.6894605790535,38.2266486440927,26.8035,,30.878956593126,,149.824444707144,0.559048879595309
2015-09-24,25.8422670275643,38.2615031219993,26.6875,,30.9390156918067,,149.360016794226,0.569743727726697
2015-09-25,25.7770995715817,38.2876439804293,26.2125,,30.9304358205666,,149.258687067772,0.573875828141097
2015-09-28,25.2669956919942,37.7212587144466,25.203,,30.4070636749204,,145.501043045076,0.566340821503074
2015-09-29,24.5074577567492,37.8519630065965,24.8035,,30.4671227736011,,145.577040339917,0.576306475443686
2015-09-30,24.707454432006,38.5141980868224,25.5835,,30.9904949192473,,148.372051961293,0.598911495357757
2015-10-01,24.6243097467869,38.8714564853653,26.036,,31.0934533741285,,148.785815010983,0.587487453035592
2015-10-02,24.8040820391526,39.7079639551243,26.627,,31.6511450047352,,150.939071698145,0.602800531041898
2015-10-05,24.8939681853354,40.6316076196499,27.184,,32.2517359915423,,153.649641880808,0.617870544317946
2015-10-06,25.0130673290277,40.7361710533698,26.874,,32.3718541889037,,153.134549104664,0.625891680416487
2015-10-07,24.8939681853354,40.7797391507531,27.097,,32.311795090223,,154.41805897309,0.632454428133476
2015-10-08,24.6063325175503,41.3461244167358,26.658,,32.5091321287453,,155.777566136357,0.636100399087358
2015-10-09,25.1950867750479,41.0498613545295,26.99,,32.818007493389,,155.862007575069,0.63366975178477
2015-10-12,25.0782347850102,40.9540115402862,27.5095,,32.7663255918246,,156.047778740236,0.640475564232017
2015-10-13,25.1209307044471,40.858161726043,27.445,,32.5768252860885,,155.009149044076,0.641690887883311
2015-10-14,24.7658804270249,40.6751757170332,27.2415,,32.0944608714875,,154.28295267115,0.665025101988159
2015-10-15,25.1366607800291,40.9627251597629,28.122,,32.3442567290487,,156.596648091866,0.66672655509997
2015-10-16,24.9523941803542,41.3984061335957,28.538,,32.1892110243555,,157.229958882208,0.6771783385011
2015-10-19,25.1074477825196,41.494255947839,28.6575,,31.7585285113189,,157.415730047375,0.675963014849806
2015-10-20,25.5658671280521,41.6249602399888,28.044,,31.7499148610582,,157.213070594465,0.674990755928771
2015-10-21,25.5636199743975,41.1282839298194,27.7885,,31.5431872548006,,156.191329186047,0.666240425639453
2015-10-22,25.9546247102928,41.8515143463819,28.1955,,32.5509843353063,,158.893455224839,0.690303833935077
2015-10-23,26.7591057186292,46.0689061730837,29.9515,,32.7921665426068,,160.62450471844,0.694922063809995
2015-10-26,25.9051873298923,47.2713856608623,30.4305,,33.0505760504287,,160.244518244235,0.69176222231663
2015-10-27,25.7411451131086,46.7834229701695,30.5505,,33.0247350996466,,159.932084921,0.691276092856112
2015-10-28,26.801801638066,47.0361179349926,30.855,,33.4898722137261,,161.789796572669,0.696866581652065
2015-10-29,27.0849429985419,46.4958735274399,31.3275,,33.4726449132046,,161.730687565571,0.672803173356441
2015-10-30,26.8534861721211,45.8684929251206,31.295,,33.4554176126832,,160.911605610062,0.689574639744301
2015-11-02,27.231007986089,46.39131009372,31.4175,,34.2392597864098,,162.819982124959,0.697595775842842
2015-11-03,27.5433623440744,47.1842494660957,31.2655,,34.6268740481427,,163.335074901103,0.692734481237665
2015-11-04,27.4152745857639,47.4020899530122,32.0475,,34.8680562554432,,162.870646988186,0.6813104389155
2015-11-05,27.2894339811079,47.3846627140588,32.7825,,34.7560788020537,,162.667987535277,0.673532367547218
2015-11-06,27.3210294223695,47.8551981657983,32.9685,,34.9886473590934,,162.600434384307,0.766869223966609
2015-11-09,27.2104453779538,47.1929630855724,32.7745,,34.5407375455354,,161.080488487486,0.763466317742985
2015-11-10,26.3528548294241,46.6265778195897,32.984,,34.3856918408422,,161.384477666851,0.748882433927455
2015-11-11,26.2039048920479,46.7485684922629,33.6625,,33.6276906178978,,160.768055164251,0.74159049201969
2015-11-12,26.115889019962,46.4610190495332,33.28,,33.2745309572078,,158.614798477089,0.738916779986843
2015-11-13,25.3530847952172,46.0427653146537,32.1175,,32.1289154725304,,156.782419257033,0.724332896171313
2015-11-16,25.7672107574677,46.8487751162445,32.3905,,32.8352347939104,,159.189000260332,0.738916779986843
2015-11-17,25.6577551216685,46.4697326690099,32.165,,32.8438484441712,,158.994784951294,0.738916779986843
2015-11-18,26.4702093255387,47.2417425755368,33.177,,33.3348265090329,,161.553360544275,0.757025102391126
2015-11-19,26.8064750932517,47.3206981341588,33.0635,,33.6104633173763,,161.468919105563,0.759220792343275
2015-11-20,26.9238295893663,47.5400191303312,33.4225,,33.8861001257198,,162.06845332042,0.765807862199724
2015-11-23,26.5740229182555,47.5400191303312,33.9495,,33.7138271205051,,161.882682155253,0.754341481338499
2015-11-24,26.8290432655814,47.5926561694126,33.5575,,33.9894639288485,,162.144450615261,0.76044062009447
2015-11-25,26.6372138007787,47.1013771379864,33.767,,33.8171909236339,,162.093785752033,0.759464757893514
2015-11-27,26.5875638216533,47.3119252943119,33.663,,33.748281721548,,162.254224485587,0.765807862199724
2015-11-30,26.698147866069,47.6803845678816,33.24,,33.5673950660727,,161.595581263631,0.773858725357606
2015-12-01,26.4814934117036,48.4436216345616,33.953,,33.7913499728517,,163.157747879808,0.798987177032206
2015-12-02,26.2422707850085,48.4348487947147,33.8005,,33.3348265090329,,161.435142530078,0.792888038276235
2015-12-03,25.9985345238474,47.5487919701781,33.3125,,32.5682116358278,,159.138335397105,0.791180279424564
2015-12-04,26.862895524076,49.0489475839974,33.632,,33.7310544210266,,162.262668629458,0.823383732056091
2015-12-07,26.693634231603,48.9612191855284,33.4915,,33.4381903121617,,161.24092722104,0.807769936840805
2015-12-08,26.6823501454382,48.9436735058347,33.8665,,33.3606674598151,,160.21074166875,0.818748386601553
2015-12-09,26.0933208476323,48.2330734782361,33.2395,,33.2314627059041,,159.011673239036,0.798011314831251
2015-12-10,26.2174457954458,48.4874858337961,33.116,,32.8955303457356,,159.374771425499,0.8045983846877
2015-12-11,25.5426574427869,47.4259722123216,32.0075,,32.0513926201838,,156.199773329918,0.792644072725997
2015-12-14,25.3846802364788,48.3734389157864,32.8955,,32.430393231656,,157.137073299624,0.794595797127907
2015-12-15,24.9355736071172,48.4260759548678,32.932,,32.912757646257,,158.775237210642,0.804354419137461
2015-12-16,25.1274030719199,49.2419500606291,33.7885,,33.5157131645083,,161.004491192645,0.809233730142238
2015-12-17,24.5947942049383,48.8647179472126,33.5325,,31.8102104128833,,158.657019196445,0.797035452630296
2015-12-18,23.9290331212113,47.4873820912499,33.207,,31.3106186977609,,155.710012985387,0.784105278467637
2015-12-21,24.2224193614978,48.1014808805326,33.2255,,31.370914249586,,157.0796531213,0.80252467751067
2015-12-22,24.199851189168,48.5576685525712,33.1575,,31.5173463040185,,158.498152124775,0.803378556936506
2015-12-23,24.5112919673183,48.9699920253753,33.185,,31.8102104128833,,160.400809470753,0.806428126314491
2015-12-24,24.3803965678059,48.8383994276719,33.1395,,31.8791196149692,,160.120507272461,0.809233730142238
2015-12-28,24.1073216826161,49.084038943385,33.76,,31.6896193092331,,159.772253026099,0.808501833491521
2015-12-29,24.5406305913469,49.6104093341988,34.6985,,31.9049605657514,,161.555994287954,0.821675973204419
2015-12-30,24.2201625442648,49.3998611778733,34.4535,,31.8015967626226,,160.366833446717,0.814600972247492
2015-12-31,23.7552581942724,48.6717154705809,33.7945,,31.4656644024541,,158.778454323066,0.804110453587222
2016-01-04,23.7755695493691,48.0751623609919,31.8495,,30.9230044360279,,156.553024748753,0.789716486123131
2016-01-05,23.1797697998643,48.2944833571643,31.6895,,30.8278567300709,,156.833326947044,0.80240269473555
2016-01-06,22.7261495360368,47.4171993724747,31.6325,,30.9835529761824,,154.845729540978,0.769223379903068
2016-01-07,21.7670022120233,45.7679054812582,30.397,,30.3088692430327,,151.074390873057,0.738727686123213
2016-01-08,21.8820998909049,45.9082709188085,30.3525,,29.9715273764578,,149.469023737388,0.722869925357688
2016-01-11,22.2364201964816,45.8819523992678,30.887,,30.2223713285263,,149.486011749406,0.724089753108882
2016-01-12,22.5591450607968,46.3030487119189,30.8945,,30.5943123609037,,150.726136626695,0.736288030620824
2016-01-13,21.9791430319227,45.3029449693727,29.0905,,29.4784892637715,,147.039738018863,0.713843199998851
2016-01-14,22.459845102546,46.5925524268664,29.65,,30.0926244567668,,149.426553707344,0.699449232534759
2016-01-15,21.9204657838654,44.7327103793244,28.509,,29.5130884295741,,146.224313442015,0.6613906066975
2016-01-19,21.8143953739157,44.3554782659079,28.724,,29.8850294619515,,146.385699556183,0.666757848802754
2016-01-20,21.8437339979444,44.5572535823865,28.5885,,29.3573921834626,,144.669910342399,0.670417332056337
2016-01-21,21.7331499535287,44.2852955471327,28.751,,29.5130884295741,,145.374912841132,0.67822422966398
2016-01-22,22.8886403768108,45.8731795594209,29.819,,30.1012742482174,,148.356308950231,0.694081990429505
2016-01-25,22.4417905646822,45.4345375670761,29.8265,,29.7033838414881,,146.156361393944,0.693350093778788
2016-01-26,22.5659155124957,45.7679054812582,30.0625,,30.4732152805948,,148.135464794002,0.700181129185476
2016-01-27,21.0831865904325,44.934485695803,29.1675,,30.1964219541744,,146.453651604253,0.691886300477355
2016-01-28,21.2343933450417,45.6670178230189,31.7675,,30.5597131951012,,147.252088169083,0.684323368419951
2016-01-29,21.9678589457579,48.3295747165519,29.35,,31.4073927572636,,150.98095680696,0.714575096649567
2016-02-01,21.7624885775573,47.9962068023699,28.7405,,31.4160425487143,,150.845052710819,0.714819062199806
2016-02-02,21.3224092171276,46.4960511885506,27.605,,30.5770127780025,,148.109982775975,0.68456733397019
2016-02-03,21.7444340396936,45.7591326414113,26.5535,,30.8711056873241,,148.976371388876,0.687982851673534
2016-02-04,21.9182089666325,45.6187672038609,26.813,,31.5284898375725,,149.16323952107,0.688226817223772
2016-02-05,21.3328158078963,44.004564672032,25.1065,,30.8797554787748,,146.360217538156,0.644800949281259
2016-02-08,21.5574434153183,43.3466016835148,24.405,,30.801907355719,,144.347138114063,0.615281117702359
2016-02-09,21.5529054838553,43.2325547655051,24.1035,,30.3434684088352,,144.389608144107,0.621868187558807
2016-02-10,21.3895399511847,43.6097868789217,24.524,,30.4472659062429,,144.29617407801,0.620404394257374
2016-02-11,21.2602089044872,43.5922411992279,25.191,,30.13587341402,,142.444480768085,0.617232842104269
2016-02-12,21.3260089107017,44.3028412268265,25.354,,30.7413588155646,,145.366418835123,0.62772336076454
2016-02-16,21.9272848295586,45.1362610122817,26.055,,30.8797554787748,,147.804198559657,0.658463020094634
2016-02-17,22.2630917578259,46.311270351611,26.705,,31.684186083684,,150.224990272174,0.674808711960636
2016-02-18,21.8410641317603,46.1080732478172,26.25,,31.684186083684,,149.587939821512,0.73287251291748
2016-02-19,21.7911468856665,45.7811909504098,26.745,,31.8139329554436,,149.553963797476,0.742631134927034
2016-02-22,21.9817400071155,46.5144674554048,27.975,,32.0993760733146,,151.694453311702,0.768979414352829
2016-02-23,21.4848365119092,45.2157729224618,27.647,,31.6149877520789,,149.791795965724,0.77093113875474
2016-02-24,21.8047606800557,45.3747967428222,27.702,,31.684186083684,,150.496798464457,0.776298380859994
2016-02-25,21.954512418337,46.028561337637,27.7575,,32.2550723194261,,152.306021744337,0.778006139711666
2016-02-26,21.9885469043101,45.3217888027021,27.7615,,31.969629201555,,152.025719546046,0.77288286315665
2016-02-29,21.9386296582163,44.9507332218612,27.626,,31.8139329554436,,150.666678584633,0.767881569376754
2016-03-01,22.8099124991259,46.452624858598,28.952,,32.8605577209707,,154.378559210492,0.801917136386757
2016-03-02,22.8598297452197,46.7795071560054,29.0105,,32.661612517606,,155.032597673172,0.806569480078772
2016-03-03,23.0300021750848,46.2494277548042,28.8745,,32.7740598064643,,155.601696075764,0.799468534443591
2016-03-04,23.3726160005467,45.9667187408302,28.757,,32.7740598064643,,156.102842430285,0.797019932500426
2016-03-07,23.1139539071517,45.0832530721615,28.14,,33.1806000046442,,156.272722550461,0.791877868419778
2016-03-08,22.9233607857027,45.6310017867361,28.013,,32.9989543841809,,154.514463306633,0.7774311169551
2016-03-09,22.9437814772865,46.6823259324518,27.9735,,33.2843975020519,,155.363863907516,0.776941396566467
2016-03-10,22.9551263059442,45.9843880542036,27.9465,,32.9124564696745,,155.448803967605,0.775717095594884
2016-03-11,23.2024435706815,46.8855230362456,28.4805,,33.6909377002318,,157.971523752227,0.788939546087979
2016-03-14,23.2614366797015,46.9738696031125,28.6685,,33.4746929139659,,157.73369158398,0.790898427642511
2016-03-15,23.7288436203978,47.3449251839533,28.851,,33.5092920797685,,157.529835439768,0.786980664533446
2016-03-16,24.0442298570812,48.0163590921415,28.7135,,34.7894612144628,,158.472670106748,0.810487243187837
2016-03-17,24.0056574396451,48.2902334494288,27.972,,35.1268030810376,,159.47496281579,0.803631157746973
2016-03-18,24.0328850284235,47.2565786170864,27.604,,35.879334937243,,160.069543236408,0.827872316984313
2016-03-21,24.030616062692,47.5834609144938,27.699,,35.9917822261013,,160.312471808261,0.830320918927479
2016-03-22,24.2144022869463,47.7689887049142,28.024,,35.7928370227367,,160.227076574783,0.828851757761579
2016-03-23,24.0805333087857,47.6806421380474,28.4815,,35.2479001613465,,159.202333773047,0.84305364903194
2016-03-24,23.9761608851351,47.8926738985279,29.1475,,35.4381955732606,,159.091319969525,0.844277950003523
2016-03-28,23.8672505300214,47.3007519005199,28.9935,,35.1354528724882,,159.202333773047,0.852848056804603
2016-03-29,24.4322229971737,48.3344067328622,29.693,,35.2046512040933,,160.730908452303,0.866560227686331
2016-03-30,24.8587885547024,48.6347850602095,29.9345,,35.4381955732606,,161.405530796779,0.875620054876044
2016-03-31,24.7294575080049,48.7938088805699,29.682,,35.3862968245567,,161.021252246128,0.872436872349928
2016-04-01,24.9563540811584,49.0941872079172,29.925,,35.6025416108227,,162.054534571212,0.88516960245439
2016-04-04,25.2127472088219,48.9705020143036,29.6595,,35.5246934877669,,161.542163170344,0.87659949565331
2016-04-05,24.9155126979908,48.2018868825619,29.307,,35.0576047494325,,159.902574687566,0.875375194681727
2016-04-06,25.1764437571174,48.6966276570163,30.104,,35.2479001613465,,161.644637450518,0.87659949565331
2016-04-07,24.6273540500858,48.113540315695,29.5715,,34.5732164281968,,159.740323743958,0.867539668463597
2016-04-08,24.6545816388642,48.0782016889483,29.73,,34.9105582947717,,160.175839434696,0.873171452932878
2016-04-11,24.7362644051995,47.9810204653947,29.7965,,34.9365076691236,,159.757402790654,0.878558377207843
2016-04-12,25.0584575390775,48.2813987927421,30.1585,,35.0922039152351,,161.311596039954,0.877578936430576
2016-04-13,25.4214920561232,48.8998247608101,30.741,,35.8648922250955,,162.925565952688,0.899616353919067
2016-04-14,25.4351058505124,48.9086594174968,31.0375,,35.8041189872413,,162.908486905992,0.902064955862233
2016-04-15,24.9245885609169,49.1648644614107,31.2945,,35.6131173825567,,162.729156915688,0.909165901497413
2016-04-18,24.386843682543,49.8804716530323,31.7675,,35.8041189872413,,163.907611137685,0.905248138388348
2016-04-19,24.2575126358455,49.8186290562255,31.395,,35.6478449470448,,164.402903491857,0.889087365563455
2016-04-20,24.3074298819393,49.1118565212906,31.6495,,35.6825725115329,,164.539535865422,0.892515408283887
2016-04-21,24.0442298570812,49.2797149983377,31.55,,35.5870717091906,,163.625806867208,0.89153596750662
2016-04-22,23.9784298508667,45.745852323663,31.025,,35.3352968666518,,163.668504483947,0.888107924786189
2016-04-25,23.8422919069745,46.0373959943237,31.31,,35.404751995628,,163.403779260165,0.892515408283887
2016-04-26,23.6766574085724,45.4454739963157,30.844,,35.2918874110417,,163.642885913903,0.893249988866836
2016-04-27,22.1950227858798,45.0037411619814,30.3285,,35.4655252334822,,163.984466847815,0.913573384995112
2016-04-28,21.5166020321507,44.0849368665659,30.1,,35.0140668951368,,162.507129308646,0.886393903425973
2016-04-29,21.2692847674133,44.0584328965059,32.9795,,34.6060180124015,,161.584860787083,0.869988270406763
2016-05-02,21.246595110098,44.7121974913207,34.1925,,34.9880212217707,,162.874328812601,0.881496699539641
2016-05-03,21.5960158327544,43.9789209863257,33.566,,34.449743972205,,161.48238650691,0.870967711184029
2016-05-04,21.3713882253324,44.0584328965059,33.545,,34.111150218446,,160.534499415304,0.851134035444387
2016-05-05,21.2851675275341,44.1202754933127,32.9545,,34.0590588717138,,160.517420368608,0.856276099525035
2016-05-06,21.1664600295255,44.5178350442136,33.6975,,34.2153329119103,,161.098107956259,0.865091066520431
2016-05-09,21.1824398850267,44.2351260302396,33.9875,,34.1719234563001,,161.268898423215,0.863866765548849
2016-05-10,21.326258584537,45.0744184154748,35.1535,,34.744928270354,,163.2671468866,0.880517258762375
2016-05-11,21.1185204630221,45.1009223855349,35.6615,,34.4236982988389,,161.738572207344,0.882965860705541
2016-05-12,20.6231449424864,45.5073165931225,35.8965,,34.5712904479134,,161.832506964169,0.870967711184029
2016-05-13,20.6642359994893,45.127426355595,35.496,,34.3889707343508,,160.338090378304,1.00343707630929
2016-05-16,21.4312690635446,45.7900256070965,35.533,,34.7015188147438,,161.934981244343,1.0330651598216
2016-05-17,21.3422384400382,44.9418985651745,34.7635,,34.3802888432288,,160.50888084526,1.03526890157045
2016-05-18,21.5865019455558,45.2088272836373,34.8725,,34.2674242586424,,160.483262275217,1.06171380255663
2016-05-19,21.5043198315499,44.7728437101482,34.926,,33.7204651179547,,159.962351351001,1.06636614624865
2016-05-20,21.7371691545666,45.0397724286109,35.14,,34.2153329119103,,160.961475582694,1.08546524140534
2016-05-23,22.0133923710866,44.5148126156342,34.8375,,34.0156494161036,,160.747987498999,1.08717926276556
2016-05-24,22.3489693366107,45.9028419516404,35.21,,34.6407455768896,,162.788933579123,1.11350173365459
2016-05-25,22.741617214639,46.3744160209245,35.4175,,34.8404290726963,,163.899071614337,1.10883759499951
2016-05-26,22.921961298152,46.1697706701031,35.7455,,34.6841550324998,,163.975927324467,1.12062068212813
2016-05-27,22.9082642791511,46.5523684998997,35.612,,34.7883377259641,,164.616391575552,1.12675770667429
2016-05-31,22.796405290643,47.1574069284152,36.1395,,34.9012023105505,,164.419982538553,1.14688714718568
2016-06-01,22.47680818062,47.0239425691838,35.972,,34.9532936572826,,164.727405379074,1.1490964760223
2016-06-02,22.3078782796078,46.6947304830798,36.412,,33.5641910777582,,165.222697733246,1.15719734842322
2016-06-03,22.3535350096111,46.0807944306155,36.277,,33.9461942871274,,164.744484425769,1.14099560362137
2016-06-06,22.5156164011228,46.3833136448733,36.3365,,34.2413785852764,,165.538660097115,1.13510406005706
2016-06-07,22.6069298611293,46.356620773027,36.187,,33.9722399604935,,165.837543414288,1.13731338889367
2016-06-08,22.5863843326279,46.3032350293345,36.332,,34.1024683273239,,166.384072908547,1.13363117416598
2016-06-09,22.7484657241395,45.9295348234866,36.3825,,33.9027848315173,,166.127887208113,1.16308889198753
2016-06-10,22.561273131126,45.804968088204,35.8955,,33.6336462067344,,164.530996342074,1.13412213612967
2016-06-13,22.2211304926015,44.6126864790705,35.762,,33.5294635132701,,163.292765456643,1.1486055140586
2016-06-14,22.2485245306035,44.336860136659,35.965,,33.7117832268327,,162.934105476036,1.15081484289522
2016-06-15,22.1754737625982,44.2122934013764,35.713,,33.3731894730736,,162.694998822297,1.16259793002384
2016-06-16,22.269070059105,44.8351270777895,35.8755,,33.5468272955142,,163.224449269861,1.16726206867892
2016-06-17,21.7622803560685,44.6037888551218,35.3195,,34.449743972205,,162.618143112167,1.14688714718568
2016-06-20,21.7097751165647,44.5504031114292,35.7005,,34.4931534278152,,163.659964960599,1.16750754966076
2016-06-21,21.894684873078,45.5469369936901,35.791,,34.7188825969879,,164.123661078384,1.16038860118722
2016-06-22,21.8125027590721,45.3689845147149,35.53,,34.7362463792319,,163.849034580031,1.15940667725984
2016-06-23,21.9380587665811,46.1875659180006,36.104,,35.4481614512382,,165.968807864195,1.19033728097246
2016-06-24,21.3216929115367,44.336860136659,34.948,,34.0590588717138,,160.107248539967,1.1225845299829
2016-06-27,21.0112271475143,43.091192783833,34.568,,33.4079170375617,,157.094939136155,1.11055596187243
2016-06-28,21.3650668050398,43.9898528026575,35.3975,,33.9722399604935,,159.995681525011,1.12675770667429
2016-06-29,21.5499765615532,44.9685914370208,35.78,,35.2050684998214,,162.750528586618,1.14516878031275
2016-06-30,21.8239169415729,45.5291417457926,35.781,,35.5349803624585,,164.947540573444,1.15400609565922
2016-07-01,21.8901192000777,45.5202441218438,36.284,,35.6044354914347,,165.290823696386,1.1454142612946
2016-07-05,21.6846639150629,45.5291417457926,36.405,,35.2036023948595,,164.132243156458,1.16235244904199
2016-07-06,21.8079370860717,45.7159918487165,36.8805,,35.3168813134569,,165.102017978768,1.16971687849738
2016-07-07,21.9015333825785,45.7159918487165,36.8285,,35.3168813134569,,164.990450963812,1.20015652024631
2016-07-08,22.0704632835907,46.5345732520022,37.2905,,35.6131492544037,,167.496417761286,1.24827079268818
2016-07-11,22.1389483785956,46.7926043465161,37.689,,35.5347253876825,,168.079999070286,1.27699206756419
2016-07-12,22.2393931846028,47.3442570313391,37.4105,,36.0924062177001,,169.264325844435,1.2961395841482
2016-07-13,22.1138371770938,47.6111857498018,37.1315,,36.1272612695762,,169.20425129792,1.29564862218451
2016-07-14,22.5521417851254,47.8158311006232,37.06,,36.3102502919257,,170.191190276377,1.3089045952042
2016-07-15,22.5498589486252,47.7802406048282,36.772,,36.3973879216159,,169.933727934171,1.29368477432974
2016-07-18,22.7895567811425,48.0115788274959,36.8035,,36.2841090030186,,170.422906384363,1.30031276083958
2016-07-19,22.7986881271432,47.237485543954,36.9975,,35.7961382767532,,170.234100666745,1.31381421484113
2016-07-20,22.8192336556446,49.7466154975036,37.286,,35.9442722472266,,170.920666912628,1.33099788357037
2016-07-21,22.6982433211359,49.6487416340673,37.2215,,35.7874245137842,,170.277011057113,1.30644978538574
2016-07-22,22.5224649106232,50.3338586781216,37.243,,35.7961382767532,,171.066562239878,1.34204452775345
2016-07-25,22.2211304926015,50.4762206613018,36.9805,,35.8658483805054,,170.654622492348,1.36683810691992
2016-07-26,22.0681804470905,50.502913533148,36.7795,,35.6741455951869,,170.646040414275,1.39015880019531
2016-07-27,23.5018017691938,49.9957489680689,36.8335,,35.6654318322178,,170.534473399319,1.37616638423008
2016-07-28,23.8191160427167,50.0135442159664,37.6305,,35.8919896694125,,170.723279116937,1.37911215601223
2016-07-29,23.7894391682146,50.431732541558,37.9405,,35.7612832248771,,171.023651849511,1.40169640634209
2016-08-01,24.2094810842448,50.3427563020704,38.387,,35.8571346175364,,170.826264053819,1.39261361001377
2016-08-02,23.851075753719,50.3427563020704,38.029,,35.4737290468993,,169.7620863727,1.37567542226638
2016-08-03,24.1501273352406,50.6897636360719,37.732,,35.4737290468993,,170.251264822892,1.37935763699408
2016-08-04,24.2985117077512,51.0634638419198,38.0385,,35.6392905433108,,170.414324306289,1.40488765910609
2016-08-05,24.6680271875801,51.5706284069989,38.299,,35.8397070915983,,171.787456798056,1.42869931434517
2016-08-08,24.8722935087277,51.6596046464865,38.328,,35.8658483805054,,171.70163601732,1.44195528736487
2016-08-09,24.9732791056996,51.7841713817691,38.4155,,35.8135658026913,,171.813203032276,1.44563750209256
2016-08-10,24.7873738021832,51.6240141506915,38.428,,35.8048520397222,,171.375517050526,1.43630922478241
2016-08-11,24.7713079117559,51.8731476212567,38.562,,35.9704135361337,,172.216560701733,1.46552146162211
2016-08-12,24.8286860918535,51.5528331591014,38.628,,35.8048520397222,,172.044919140262,1.54751210955876
2016-08-15,25.1270526283613,51.7129903901791,38.4245,,36.066264928793,,172.542679668527,1.54603922366768
2016-08-16,25.1041013563222,51.4282664238188,38.202,,36.0052685880098,,171.650143548879,1.53671094635752
2016-08-17,25.0673793210597,51.5357070918352,38.2315,,35.9094171953505,,171.933352125306,1.50111620398982
2016-08-18,25.035247540205,51.5715206478406,38.223,,35.8484208545674,,172.345291872836,1.52443689726521
2016-08-19,25.0995111019144,51.5894274258433,37.8655,,36.0052685880098,,172.104993686777,1.52836459297475
2016-08-22,24.9044252895824,51.6341943708501,37.974,,35.9181309583196,,172.08782953063,1.53474709850275
2016-08-23,24.9824596145152,51.8311689288801,38.1225,,36.1621163214523,,172.405366419351,1.54714388808599
2016-08-24,24.7942591837949,51.8848892628883,37.8625,,35.7874245137842,,171.572904846217,1.5232887049443
2016-08-25,24.6886833324152,52.0818638209182,37.961,,35.8135658026913,,171.435591597041,1.51320558629679
2016-08-26,24.5440903185692,51.9565163748991,38.45,,35.9529860101957,,171.109472630246,1.52550207245229
2016-08-29,24.5165487921223,52.0191900979087,38.5645,,35.9965548250408,,171.976262515674,1.52451835355985
2016-08-30,24.328348361402,51.8311689288801,38.379,,35.9965548250408,,171.650143548879,1.51566488352789
2016-08-31,24.3512996334411,51.4461732018215,38.458,,35.9181309583196,,171.229621723276,1.50853292155769
2016-09-01,24.4958926472872,51.5625672588392,38.531,,35.8658483805054,,171.195293410981,1.55304620144063
