Date,HOOD,NVDA,ORCL,PLTR,VOO
2024-09-17,22.639999389648438,115.5633773803711,165.73577880859375,36.45000076293945,510.9815673828125
2024-09-18,22.950000762939453,113.3438949584961,162.82623291015625,36.380001068115234,509.3228759765625
2024-09-19,22.809999465942383,117.84284973144531,165.8545379638672,36.83000183105469,518.2080078125
2024-09-20,22.729999542236328,115.97328186035156,166.2602996826172,37.20000076293945,517.1912231445312
2024-09-23,22.700000762939453,116.23323059082031,164.23150634765625,37.95000076293945,518.4647216796875
2024-09-24,22.770000457763672,120.8421630859375,164.08306884765625,36.900001525878906,519.9554443359375
2024-09-25,22.389999389648438,123.48155975341797,164.55810546875,37.119998931884766,518.8990478515625
2024-09-26,22.43000030517578,124.01143646240234,166.3592529296875,37.099998474121094,520.9624633789062
2024-09-27,23.889999389648438,121.3720474243164,166.9926300048828,36.84000015258789,520.2880249023438
2024-09-30,23.420000076293945,121.41203308105469,168.63543701171875,37.20000076293945,522.5557861328125
2024-10-01,22.329999923706055,116.97305297851562,165.42898559570312,36.459999084472656,517.673583984375
2024-10-02,22.6299991607666,118.82262420654297,165.97329711914062,37.4900016784668,517.7627563476562
2024-10-03,22.43000030517578,122.82170867919922,165.13209533691406,39.2400016784668,516.7822875976562
2024-10-04,22.889999389648438,124.89122772216797,169.09066772460938,40.0099983215332,521.5457153320312
2024-10-07,23.31999969482422,127.69059753417969,168.20989990234375,38.88999938964844,516.8516845703125
2024-10-08,25.610000610351562,132.85939025878906,172.5643310546875,41.45000076293945,521.7437133789062
2024-10-09,25.649999618530273,132.61944580078125,176.4437255859375,43.130001068115234,525.3088989257812
2024-10-10,25.5,134.77896118164062,173.98390197753906,43.52000045776367,524.427490234375
2024-10-11,26.270000457763672,134.7689666748047,174.3409881591797,43.5099983215332,527.5469970703125
2024-10-14,27.0,138.03822326660156,174.68812561035156,43.400001525878906,531.8646850585938
2024-10-15,26.799999237060547,131.5697021484375,172.67462158203125,42.43000030517578,527.8143310546875
2024-10-16,26.93000030517578,135.68873596191406,173.34910583496094,41.93000030517578,530.0325927734375
2024-10-17,26.31999969482422,136.89846801757812,174.25169372558594,42.0,530.1118774414062
2024-10-18,26.829999923706055,137.9682159423828,173.26974487304688,42.970001220703125,532.1519165039062
2024-10-21,26.969999313354492,143.67691040039062,172.34730529785156,42.70000076293945,531.3300170898438
2024-10-22,27.40999984741211,143.55694580078125,173.88470458984375,42.939998626708984,530.9635009765625
2024-10-23,26.700000762939453,139.52786254882812,171.69268798828125,42.59000015258789,526.1209716796875
2024-10-24,27.219999313354492,140.37767028808594,172.9622802734375,43.560001373291016,527.309326171875
2024-10-25,27.059999465942383,141.5074005126953,172.1092529296875,44.86000061035156,527.1013793945312
2024-10-28,27.8799991607666,140.48764038085938,171.01820373535156,44.970001220703125,528.7452392578125
2024-10-29,28.030000686645508,141.21746826171875,172.01998901367188,44.93000030517578,529.5870971679688
2024-10-30,28.209999084472656,139.3079071044922,173.14080810546875,43.689998626708984,527.9926147460938
